age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
26,3,93169,12,2,0,5,4,0,0,0,40,38,0
20,8,197583,9,2,14,5,4,0,0,0,40,38,0
28,3,37302,9,0,3,3,4,1,0,0,40,38,0
29,3,253801,9,2,2,0,4,1,0,0,40,6,0
22,3,172766,10,4,11,3,4,0,0,0,40,38,0
20,3,194630,9,2,0,0,4,1,3781,0,50,38,0
44,5,55844,13,2,11,0,4,1,0,0,45,38,1
26,1,391074,6,4,5,3,2,1,0,0,40,38,0
34,3,509364,9,0,6,1,4,1,0,0,30,38,0
42,3,165815,11,2,2,0,4,1,0,0,40,38,0
58,3,356067,13,2,0,0,4,1,0,0,40,38,0
37,3,136028,11,2,7,0,4,1,0,0,40,38,0
29,3,121523,7,2,13,0,4,1,0,0,60,38,0
52,3,90189,4,0,8,3,2,0,0,0,16,38,0
39,0,129573,10,2,0,0,4,1,0,0,50,38,0
56,4,258883,10,2,2,0,4,1,0,0,40,38,0
20,3,333505,9,4,0,3,4,1,0,0,30,26,0
20,3,174391,9,4,5,3,4,0,0,0,40,38,0
29,6,73928,13,4,9,3,1,0,0,0,15,38,0
31,3,228873,9,2,2,0,4,1,0,0,40,38,0
41,3,116103,9,6,3,2,4,1,914,0,40,38,0
29,3,201454,10,4,0,1,4,0,0,0,40,38,0
57,3,61761,10,2,2,0,4,1,0,1672,45,38,0
19,3,73461,9,4,12,1,2,1,0,0,40,38,0
39,3,160623,12,4,2,3,4,1,0,0,40,38,0
26,3,224361,10,2,2,0,4,1,0,0,40,38,0
38,5,190023,9,2,13,0,4,1,0,0,40,38,1
32,3,257068,10,3,13,1,4,0,0,0,37,38,0
27,3,188171,9,4,5,3,4,1,0,0,40,38,0
39,3,188540,9,0,3,1,4,1,0,0,45,38,0
35,3,103323,14,2,3,0,4,1,0,0,45,38,0
38,3,222573,9,5,6,4,4,0,0,0,40,38,0
26,3,39212,9,2,6,0,4,1,0,0,45,38,0
21,3,186452,10,4,7,3,4,1,0,0,35,38,0
26,3,154604,9,0,11,4,4,0,0,0,40,38,0
32,1,409282,9,2,2,0,4,1,0,0,40,38,0
41,5,223763,14,2,2,0,4,1,0,0,65,38,0
28,3,362491,9,4,5,3,4,1,0,0,40,38,0
45,3,105381,10,0,6,1,4,0,0,0,40,38,0
39,6,121838,9,0,7,4,2,0,0,0,40,38,0
63,3,125954,9,4,6,1,4,1,2174,0,40,38,0
19,3,266255,9,4,11,3,4,0,0,0,40,38,0
45,3,123844,9,0,7,3,4,0,0,0,60,38,0
37,3,33440,9,5,7,4,4,0,0,0,40,38,0
23,3,150463,9,4,8,4,3,0,0,0,40,12,0
60,3,276213,10,0,3,1,4,0,0,0,40,38,0
20,1,325493,9,4,5,3,2,1,0,0,40,38,0
29,3,108706,10,2,12,5,4,0,0,0,40,38,0
23,3,211678,10,4,6,1,4,1,0,0,40,38,0
58,5,261230,10,0,9,1,4,0,0,0,40,38,0
24,3,138719,7,4,11,3,2,0,0,0,20,38,0
40,3,119493,10,4,3,3,4,0,0,0,40,38,0
21,3,129980,5,4,13,3,4,1,0,0,40,38,0
69,3,145656,10,6,0,1,4,0,0,0,24,38,0
37,3,67125,9,0,11,1,4,1,0,0,60,38,0
22,3,153516,13,4,9,1,4,1,0,0,40,38,0
29,3,269254,9,2,2,0,4,1,0,0,40,38,0
22,3,38707,10,4,7,3,4,1,0,0,20,38,0
27,3,97490,10,0,2,4,4,0,0,0,40,38,0
26,4,316688,10,4,11,2,4,1,0,0,40,38,0
33,3,221966,13,4,9,1,4,1,2202,0,50,38,0
54,4,196328,13,2,11,0,2,1,0,0,40,22,0
17,3,121287,5,4,2,3,4,1,0,0,40,38,0
34,3,149902,14,4,7,4,2,0,0,0,28,38,0
33,3,209317,5,4,7,1,4,1,0,0,45,7,0
49,3,180532,14,3,9,1,4,1,0,0,40,38,0
19,3,216413,9,0,12,4,4,0,0,0,55,38,0
39,3,257597,12,2,12,0,4,1,0,0,42,38,0
37,0,194630,14,4,3,3,4,0,0,0,40,38,0
39,5,83242,10,2,4,0,4,1,0,0,60,38,0
37,3,165034,9,2,5,0,4,1,0,2002,40,38,0
70,3,102610,6,2,5,0,4,1,0,0,32,38,0
20,8,354351,10,4,14,3,4,1,0,0,35,38,0
51,1,175750,9,0,13,4,2,1,0,0,40,38,0
22,3,215917,9,2,2,0,0,1,0,0,40,38,0
26,3,58751,9,2,5,2,4,1,0,0,40,38,0
47,3,209320,9,5,7,1,4,0,0,0,40,38,0
43,6,114508,9,0,3,4,4,0,0,0,40,38,0
37,0,127879,10,4,3,3,2,0,0,0,40,38,0
21,3,55465,6,4,6,3,4,1,0,0,40,38,0
30,3,179446,9,5,0,4,4,0,0,0,40,38,0
35,5,241126,9,4,2,2,4,1,0,0,60,38,0
23,3,315065,10,4,7,4,4,1,0,0,35,25,0
23,3,274424,7,5,7,4,4,0,0,0,40,38,0
42,3,99651,12,2,2,0,4,1,0,0,55,38,0
31,3,112115,10,2,11,0,4,1,0,0,40,38,0
27,3,253814,9,3,11,4,4,0,0,0,25,38,0
43,3,282069,10,0,2,4,4,1,0,0,42,38,0
23,3,216472,10,4,12,3,4,0,0,0,20,38,0
31,4,83748,10,2,3,5,1,0,0,0,70,34,0
25,3,109112,9,2,6,0,4,1,0,0,48,38,0
61,6,103575,10,0,2,1,4,1,0,0,40,10,0
28,3,360527,10,4,11,1,4,1,0,0,45,38,0
47,6,205712,10,2,7,0,4,1,0,0,38,38,0
65,5,225473,10,6,2,1,4,0,0,0,35,38,0
47,3,464945,9,4,13,1,4,1,0,0,45,38,0
62,3,162245,15,2,9,0,4,1,0,1628,70,38,0
22,3,51985,10,4,7,3,4,1,1055,0,15,38,0
51,3,115025,9,2,2,0,4,1,0,0,40,38,0
34,5,349148,10,2,2,0,4,1,0,0,40,38,0
48,3,189498,7,0,0,1,4,1,0,0,40,38,0
23,3,139012,11,4,13,3,1,1,0,0,40,34,0
21,3,219137,6,4,7,3,2,1,0,0,25,38,0
34,3,195860,9,2,2,0,4,1,0,0,40,38,0
25,3,192735,9,5,0,1,4,0,0,0,70,38,0
30,5,347166,9,0,2,1,4,1,0,0,40,38,0
26,3,43408,13,2,9,0,4,1,0,0,40,38,0
29,3,59231,10,2,2,0,4,1,0,0,42,38,0
17,3,276718,9,4,0,3,4,1,0,0,20,38,0
42,0,177142,13,4,12,4,4,1,0,0,40,38,0
23,3,347292,9,4,5,1,4,1,0,0,40,38,0
52,3,45599,9,2,2,0,4,1,0,0,50,41,0
44,1,184105,13,2,0,0,4,1,5013,0,40,38,0
27,3,160786,7,5,2,1,4,1,0,0,45,10,0
38,3,186934,9,2,6,0,4,1,0,0,40,38,0
29,3,178272,9,2,10,0,4,1,0,0,40,38,0
27,3,203776,10,2,11,0,4,1,0,0,45,38,0
45,3,167617,11,2,2,0,4,1,0,0,40,38,0
35,1,217926,10,2,9,0,2,1,0,0,40,38,0
34,3,117963,9,4,2,3,4,1,0,0,45,38,0
43,3,172577,10,0,0,1,4,0,0,0,44,38,0
37,3,108282,13,2,3,0,4,1,0,0,45,38,0
40,6,67874,14,2,9,0,4,1,0,0,58,38,0
22,3,440969,10,4,7,3,4,0,0,0,24,38,0
27,8,222442,10,0,14,3,4,1,0,0,25,7,0
50,3,256861,9,2,11,0,4,1,0,0,80,38,0
35,3,379959,9,0,7,1,4,0,0,0,40,38,0
51,3,237295,10,0,7,1,4,0,0,0,40,38,0
22,3,268707,7,2,6,2,4,1,0,0,42,38,0
34,3,144798,10,4,0,1,4,0,0,0,40,38,0
17,3,95909,7,4,5,3,4,1,0,0,12,38,0
30,3,184290,13,4,11,1,4,1,0,0,55,38,0
35,3,110402,7,2,11,0,4,1,0,0,35,38,0
20,3,44064,10,4,9,3,4,1,0,0,25,38,0
28,3,216604,10,4,7,1,2,1,0,0,14,38,0
26,1,103148,9,4,0,1,4,0,0,0,40,38,0
49,0,35406,9,6,3,1,4,0,0,0,20,38,0
47,3,264244,9,3,2,1,2,0,0,0,40,38,0
30,3,160784,10,4,11,1,4,1,0,0,45,38,0
80,3,107740,9,6,5,1,4,1,0,0,30,38,0
49,3,101825,14,2,9,5,4,0,0,1977,40,38,1
22,3,335950,9,4,7,1,2,1,0,0,70,38,0
39,4,154641,9,0,2,4,4,1,0,0,60,38,0
57,3,182062,6,2,7,0,4,1,0,0,40,38,0
29,3,101108,9,0,7,1,4,0,0,0,15,38,0
29,3,109404,13,4,11,1,4,1,0,0,50,38,0
20,3,129024,10,4,7,3,4,0,0,0,25,38,0
36,3,201519,10,0,7,1,4,0,0,0,40,38,0
41,1,88904,13,5,9,4,2,0,0,0,40,38,0
35,3,144608,9,2,6,0,4,1,0,0,40,38,0
26,3,192022,13,4,9,3,4,0,0,0,40,38,0
23,3,495888,9,4,7,1,4,1,0,0,40,7,0
36,5,285020,9,2,2,0,4,1,2885,0,40,38,0
33,3,158416,9,4,6,1,4,1,0,0,40,38,0
65,6,29276,4,6,7,2,4,0,0,0,24,38,0
32,3,134679,7,4,5,3,2,0,0,0,40,38,0
39,3,116477,11,0,12,1,4,0,0,0,40,38,0
24,3,217602,9,2,4,0,4,1,0,0,60,38,0
43,3,398959,10,2,2,0,4,1,0,0,40,38,0
31,5,24504,9,4,2,4,4,1,0,0,50,38,0
43,3,87284,10,4,5,1,4,1,0,0,40,38,0
20,3,164441,9,4,7,3,2,1,0,0,40,38,0
57,3,108741,9,2,3,5,4,0,0,0,40,38,0
21,3,221418,9,4,7,3,4,0,0,0,40,38,0
61,5,140300,9,4,11,1,4,0,0,0,44,38,0
41,4,34266,6,2,3,0,4,1,0,0,50,38,0
31,1,279231,11,0,13,1,4,1,0,0,40,38,0
42,3,303155,12,0,0,1,4,1,0,0,40,38,0
64,3,130727,9,6,0,1,4,0,2174,0,37,38,0
41,3,217455,9,0,0,4,4,0,0,0,40,38,0
20,8,265434,10,4,14,3,4,0,0,0,10,38,0
80,3,138050,9,3,6,1,4,0,0,0,16,38,0
54,5,118365,6,0,7,1,2,0,0,0,10,38,0
34,3,734193,10,4,3,1,4,0,0,0,50,38,0
51,3,335997,9,2,3,0,4,1,4386,0,55,38,1
48,3,95244,10,0,7,4,2,0,0,0,35,38,0
47,5,194590,13,2,11,0,4,1,0,0,44,38,0
42,0,46366,9,5,0,4,2,0,0,0,40,38,0
56,3,250873,7,2,2,0,4,1,0,0,45,38,0
25,3,28473,11,2,2,0,4,1,0,0,40,38,0
18,1,134935,8,4,10,3,4,1,0,0,40,38,0
52,3,208137,11,2,0,0,4,1,0,0,40,38,0
24,3,85041,9,5,7,4,4,0,0,0,25,38,0
39,0,189632,9,2,0,5,4,0,0,0,40,38,1
61,3,97030,10,0,7,1,4,0,0,0,30,38,0
47,6,123219,14,2,9,0,4,1,0,0,38,38,1
35,3,306678,9,2,6,0,4,1,2885,0,40,38,0
36,3,143385,9,4,2,1,4,1,0,0,40,38,0
33,3,181824,9,2,11,5,4,0,0,0,20,38,0
28,3,182509,10,4,5,1,4,1,0,0,35,38,0
32,3,73498,4,0,7,4,4,0,0,0,40,38,0
27,3,232954,9,2,11,0,4,1,0,0,45,38,0
53,5,67198,4,2,3,5,4,0,0,0,80,38,0
40,3,201495,7,4,13,3,4,1,0,0,35,38,0
72,3,158092,13,0,11,1,4,1,0,0,30,38,0
22,3,223019,9,4,0,3,4,0,0,0,20,38,0
23,3,238831,10,4,0,3,4,1,0,0,40,38,0
29,3,101597,10,0,11,4,4,0,0,0,54,38,0
19,8,505168,5,4,14,2,4,0,0,0,40,38,0
41,5,168098,13,2,9,0,4,1,0,0,50,38,0
55,5,218456,14,0,3,1,4,0,0,0,50,17,0
17,3,28544,7,4,11,1,4,0,0,0,20,38,0
66,3,154164,12,4,9,1,4,1,0,0,7,41,0
25,3,279667,6,2,2,0,4,1,0,0,45,38,0
41,3,50122,11,0,11,3,4,1,0,0,50,38,0
17,8,347248,6,4,14,3,4,0,0,0,20,38,0
24,3,170070,9,4,6,3,4,0,0,0,25,38,0
61,3,227332,13,4,9,3,4,1,0,0,40,38,0
62,3,311495,10,0,3,1,4,0,0,0,40,38,0
49,3,243190,11,0,12,1,4,0,0,0,40,38,0
48,5,172034,13,2,3,0,4,1,0,0,60,38,0
48,3,118889,9,2,11,0,4,1,2885,0,15,38,0
32,3,339196,9,4,2,3,4,1,0,0,40,38,0
21,3,223019,9,4,7,3,4,0,0,0,30,38,0
24,3,257500,9,5,6,3,2,0,0,0,40,38,0
43,3,132633,10,2,5,5,4,0,0,0,40,41,0
67,3,120900,4,6,7,1,4,0,0,0,12,38,0
51,3,101432,9,2,2,0,4,1,0,0,40,38,0
28,1,419740,13,4,9,1,4,1,0,0,52,38,0
42,4,149102,11,4,2,3,4,1,0,0,40,38,0
61,3,103575,9,2,2,0,4,1,0,0,37,38,0
24,3,152176,10,4,5,1,4,1,0,0,39,38,0
58,3,151910,9,6,0,4,4,0,0,0,40,38,0
54,3,87205,9,6,7,1,4,0,0,0,15,38,0
54,5,57101,9,2,2,0,4,1,0,0,35,38,0
45,3,192323,12,2,2,0,4,1,0,0,66,40,0
47,1,358668,13,0,9,1,4,1,0,0,48,38,0
60,3,178792,9,6,5,1,4,0,0,0,40,38,0
69,3,113035,2,6,8,1,2,0,0,0,4,38,0
19,6,73009,10,4,0,3,4,1,0,0,15,38,0
61,3,244933,9,0,11,1,4,0,0,0,38,38,0
47,1,232149,14,0,9,4,4,0,0,0,45,38,0
45,3,77764,12,2,2,0,4,1,0,0,40,38,0
23,3,197756,10,2,11,5,4,0,0,0,35,38,0
30,3,96480,11,4,0,3,4,0,0,0,32,38,0
25,3,105930,9,4,7,3,4,0,0,0,40,38,0
17,3,200199,7,4,11,3,4,0,0,0,35,38,0
40,3,130571,9,4,7,1,4,0,0,0,40,38,0
36,3,200360,10,4,2,1,4,1,0,0,40,38,0
30,3,175690,10,4,0,4,2,0,0,0,40,38,0
23,3,244698,3,4,4,2,4,1,0,0,35,25,0
30,3,124020,9,3,0,1,4,1,0,0,40,38,0
45,3,172960,10,0,10,1,4,1,0,0,70,38,0
33,8,207668,13,4,14,3,4,1,0,0,40,38,0
53,1,394765,14,2,3,0,4,1,0,0,40,38,0
62,3,217434,13,2,11,0,4,1,0,0,40,38,0
38,6,142282,13,4,9,1,4,0,0,0,40,38,0
45,3,169180,10,6,7,4,4,0,0,0,45,38,0
18,8,209735,10,4,14,3,4,0,0,0,30,38,0
26,3,305304,7,2,6,0,4,1,0,0,40,38,0
33,5,24504,10,2,2,0,4,1,0,0,60,38,0
29,3,205499,10,2,10,0,4,1,0,0,45,38,0
35,3,257416,11,4,2,3,2,1,0,0,40,38,0
58,3,156873,7,2,10,0,4,1,0,0,35,38,0
57,3,78707,9,4,0,3,4,0,0,0,40,38,0
33,3,99339,12,0,0,1,4,0,0,880,40,38,0
45,3,165937,9,0,13,3,4,1,0,0,60,38,0
57,1,52267,9,2,13,0,4,1,0,0,72,38,0
34,1,143766,10,4,10,3,4,1,0,0,40,38,0
31,3,187802,10,0,7,1,4,0,0,0,40,38,0
40,3,77572,10,0,11,4,1,0,0,0,40,38,0
29,3,62345,9,2,7,2,1,0,0,0,40,41,0
24,3,302195,13,4,11,1,4,1,0,0,45,38,0
47,3,74305,13,0,2,1,4,1,0,0,40,38,0
63,3,271075,9,2,2,0,4,1,0,0,29,38,0
31,3,369027,9,2,13,0,2,1,0,0,37,38,0
46,3,123681,16,0,9,1,4,1,0,0,40,38,0
60,6,358893,13,0,9,1,4,0,0,2339,40,38,0
31,0,30917,10,2,10,0,4,1,0,0,72,38,0
23,3,307267,14,4,7,1,4,0,0,0,10,38,0
57,3,123515,11,4,6,1,4,0,0,0,40,38,0
30,5,173792,10,5,9,4,2,0,0,0,40,38,0
20,3,236804,10,4,11,3,4,1,0,0,15,38,0
34,3,128063,9,0,7,4,4,0,0,0,36,38,0
37,3,252947,13,4,6,1,2,1,0,1719,32,38,0
18,3,391495,10,4,11,3,4,0,0,0,25,38,0
36,3,157954,9,0,0,4,4,0,0,0,40,38,0
40,0,391744,9,4,0,4,2,0,0,0,40,38,0
33,3,209415,6,0,10,1,4,0,0,0,32,38,0
32,3,117779,9,4,13,3,4,0,0,0,35,38,0
56,0,338242,11,6,0,4,2,0,0,0,40,38,0
52,3,312477,9,6,13,1,4,1,0,0,40,38,0
35,3,98986,4,4,6,3,4,0,0,0,30,38,0
35,6,43712,11,2,12,0,4,1,0,0,45,38,0
31,3,176831,6,0,11,2,4,0,0,0,40,38,0
55,3,202652,13,4,3,1,4,0,0,0,35,38,0
72,5,104090,13,2,3,0,4,1,0,0,40,33,0
58,3,66788,9,5,6,4,4,1,0,0,40,31,0
27,3,175034,13,4,0,1,4,0,0,0,40,38,0
65,5,22907,4,2,4,0,4,1,0,0,40,38,0
45,3,275517,9,0,2,4,4,0,0,0,40,38,0
29,3,457402,3,4,7,1,4,1,0,0,25,25,0
51,5,35295,9,4,4,4,4,1,0,0,45,38,0
41,3,223062,10,5,7,1,2,1,0,0,40,38,0
72,8,272425,9,2,14,0,4,1,3818,0,4,38,0
37,3,195148,9,2,2,3,4,1,3137,0,40,38,0
62,3,200834,14,2,3,0,4,1,0,0,55,38,0
23,3,180837,9,4,6,3,2,0,0,0,40,38,0
43,3,178417,13,0,9,1,4,1,0,0,40,38,0
24,3,118023,10,4,5,3,4,1,0,0,30,38,0
27,1,236472,13,0,9,2,4,0,0,0,40,38,0
61,3,132529,6,2,2,0,4,1,0,0,40,38,0
42,3,209392,9,0,10,1,2,1,0,0,35,38,0
25,3,231714,10,2,6,0,4,1,0,0,40,38,0
53,3,246117,9,2,2,0,4,1,0,0,40,25,0
76,3,204113,9,6,10,1,4,0,7896,0,18,38,0
30,6,158291,13,4,0,1,4,1,0,0,40,38,0
26,3,198289,8,4,4,2,4,1,0,0,40,32,0
38,3,32897,7,0,11,4,4,0,0,0,40,38,0
24,3,362059,8,4,2,3,4,1,0,0,32,38,0
58,3,153551,9,0,11,4,4,0,0,0,23,38,0
28,3,205903,9,2,6,0,4,1,0,0,40,38,0
49,3,112761,9,0,5,1,4,0,0,0,40,38,0
29,3,239632,9,4,0,1,4,0,0,0,40,38,0
22,3,145964,13,4,11,3,4,1,0,0,15,38,0
58,3,441227,7,2,13,0,2,1,0,0,60,38,0
40,6,390781,9,0,7,1,2,0,0,0,48,38,0
30,0,234994,10,0,3,1,2,1,0,0,40,38,0
65,3,118779,9,2,2,0,4,1,0,0,30,38,0
53,3,29557,10,0,9,1,4,0,0,0,40,38,0
44,3,116632,12,4,4,3,4,1,0,0,40,38,0
42,0,294431,14,2,9,0,4,1,0,0,40,38,0
28,3,191935,12,4,11,3,4,1,0,0,20,38,0
57,3,301514,9,2,11,0,4,1,0,0,40,38,0
23,3,82777,9,2,3,0,4,1,0,0,30,38,0
56,3,83196,9,2,3,0,4,1,0,0,50,38,0
18,0,54377,9,4,5,3,4,1,0,0,50,38,0
19,0,234151,9,4,0,4,2,0,0,0,40,38,0
31,3,156763,9,2,11,0,4,1,2829,0,40,38,0
21,3,434102,10,4,0,1,4,0,0,0,40,38,0
36,3,365739,9,4,6,1,4,1,0,0,40,38,0
30,5,100252,9,2,6,3,1,1,0,0,60,34,0
35,3,266645,9,2,2,0,4,1,0,0,40,38,0
36,3,170842,14,2,3,0,4,1,0,0,35,38,0
22,3,359759,10,4,11,1,1,1,0,0,20,29,0
23,3,172232,9,4,12,3,4,1,0,0,50,38,0
46,3,192894,4,2,4,0,2,1,0,0,30,38,0
20,8,116773,10,4,14,3,4,1,0,0,40,41,0
28,3,269786,9,4,13,4,4,1,0,0,50,38,0
51,1,193720,9,3,5,4,4,1,0,0,40,38,0
24,3,385540,9,2,11,0,4,1,0,0,40,25,0
36,4,37019,9,4,4,1,4,1,0,0,50,38,0
19,3,333953,8,4,7,2,4,0,0,0,30,38,0
34,3,112564,9,2,13,0,4,1,0,0,45,38,0
21,3,194096,10,4,0,3,4,0,0,0,40,38,0
38,3,407068,3,2,7,0,4,1,0,0,75,25,0
52,3,71768,10,0,0,1,4,0,0,0,40,38,0
36,3,191807,9,0,2,1,4,1,0,0,75,38,0
42,3,108502,9,0,11,1,4,0,0,0,42,38,0
62,6,159699,13,2,0,0,4,1,0,0,38,38,0
59,3,340591,6,2,5,0,4,1,3942,0,40,38,0
33,3,129529,9,0,6,1,4,1,0,0,40,38,0
28,6,70100,13,4,9,1,4,1,0,0,20,38,0
36,3,123151,7,2,2,0,4,1,0,0,60,38,0
58,1,294313,10,2,0,5,2,0,0,0,55,38,0
35,3,209629,13,4,9,1,4,1,0,0,40,38,0
56,3,165867,9,2,2,0,4,1,0,0,40,38,0
19,3,71650,9,4,4,3,4,1,0,0,40,38,0
34,3,189759,14,4,9,1,4,1,0,0,40,38,0
37,3,208106,13,5,3,1,4,1,0,0,35,38,0
51,5,268639,10,2,9,5,4,0,0,2057,60,1,0
20,3,250165,9,2,11,0,4,1,0,0,40,38,0
19,7,43887,9,4,4,3,4,1,0,0,10,38,0
59,3,201159,8,6,6,2,4,0,0,0,48,38,0
30,3,143392,13,2,0,5,4,0,0,0,40,38,0
19,8,183408,9,4,14,3,4,1,0,0,40,38,0
44,3,328561,11,2,0,2,4,0,0,0,20,38,0
54,0,175083,9,4,0,4,4,0,0,0,20,38,0
21,3,119039,10,4,0,3,4,0,0,0,18,38,0
24,3,160968,9,4,6,1,4,1,0,0,40,38,0
23,3,193090,13,4,0,3,4,0,0,0,30,38,0
41,3,86399,10,5,0,1,4,0,0,0,38,38,0
26,3,90915,12,4,7,3,2,0,0,0,15,38,0
37,1,347136,10,0,0,1,4,0,0,0,44,38,0
18,3,83492,4,4,6,3,4,1,0,0,40,38,0
32,3,97723,10,4,2,1,4,1,0,0,38,38,0
22,5,123440,10,4,2,1,4,1,0,0,48,38,0
25,3,181772,10,2,2,0,4,1,0,0,40,38,0
33,3,260560,9,2,6,0,4,1,0,0,40,38,0
37,3,188571,9,2,13,0,4,1,0,0,40,38,0
25,3,66622,10,4,7,3,4,0,0,0,25,38,0
19,3,170720,9,4,11,3,4,1,0,0,20,38,0
54,8,108233,12,5,14,1,2,0,0,0,20,38,0
36,3,166549,10,2,0,0,4,1,0,0,40,38,0
29,3,160786,10,2,6,0,4,1,0,0,46,38,0
44,3,214415,10,5,9,4,2,0,0,0,40,38,0
71,8,113445,3,2,14,0,4,1,0,0,10,38,0
23,3,60668,6,2,2,0,4,1,0,0,40,31,0
29,1,116751,11,0,10,4,4,1,0,0,56,38,0
34,1,325792,10,2,2,0,4,1,0,0,40,38,0
31,3,284703,14,4,9,1,2,1,0,0,40,38,0
33,3,172584,9,4,0,1,4,0,0,1590,50,38,0
48,3,125120,10,0,0,4,4,0,0,0,55,38,0
46,3,23545,9,0,10,1,4,1,0,0,40,38,0
35,3,124090,11,2,13,0,4,1,0,0,99,38,0
30,3,285295,13,2,7,5,1,0,0,0,40,29,0
21,6,99199,14,4,13,3,4,1,0,0,15,38,0
68,5,234859,10,2,7,0,4,1,0,0,30,38,0
31,3,437825,2,2,4,0,4,1,0,0,40,25,0
25,3,178037,9,4,11,4,4,1,0,0,40,38,0
63,8,107085,9,6,14,1,4,0,0,0,7,38,0
46,3,29437,12,2,11,0,4,1,0,0,50,38,0
44,3,123983,13,0,7,1,1,1,0,0,40,2,0
51,1,114508,5,5,7,2,4,0,0,0,40,38,0
21,3,131473,10,4,11,3,1,1,0,0,20,39,0
26,3,53833,9,4,7,4,4,1,0,0,40,38,0
23,3,121650,3,4,5,4,4,1,0,0,30,38,0
21,3,213341,7,3,5,3,4,1,0,1762,40,5,0
25,3,68302,9,2,2,0,4,1,0,0,40,38,0
53,1,164300,13,0,0,4,4,0,0,0,38,5,0
35,5,28987,5,2,2,0,0,1,0,0,96,38,0
30,3,101345,13,4,11,1,4,0,0,0,40,38,0
36,3,749636,10,0,0,4,4,0,0,0,40,38,0
22,3,122048,13,4,0,3,4,0,4416,0,40,38,0
19,3,136866,9,4,2,3,4,1,0,0,45,38,0
26,3,215384,13,4,3,1,4,1,0,1974,55,38,0
28,3,159109,7,5,7,1,4,1,0,0,40,38,0
21,3,65225,10,4,0,1,4,0,0,0,30,38,0
47,5,330416,10,4,4,1,4,1,0,0,60,38,0
50,3,150941,9,0,6,4,2,0,0,0,44,38,0
59,3,42959,9,6,7,1,4,0,0,0,36,38,0
64,3,162761,10,6,11,1,4,1,2354,0,35,38,0
39,5,106347,10,0,11,4,4,1,0,0,47,38,0
40,3,248406,10,0,6,3,4,1,0,0,32,38,0
41,4,195096,13,2,9,0,4,1,0,0,50,38,0
46,5,317253,9,2,2,0,4,1,0,0,25,38,0
24,3,139989,13,4,11,3,2,1,0,0,40,38,0
47,3,171807,10,0,12,1,4,0,0,0,40,38,0
53,3,96062,5,0,2,1,4,1,0,0,50,38,0
31,3,334744,9,5,13,1,4,1,0,0,40,38,0
75,8,33673,14,6,14,1,0,1,0,0,26,38,0
18,3,86150,9,4,3,3,1,0,0,0,15,38,0
56,3,157639,10,2,2,0,4,1,0,0,50,38,0
70,8,187972,9,2,14,0,4,1,0,0,40,38,0
23,3,329174,9,4,0,1,4,1,0,0,40,38,0
31,3,329301,9,0,13,1,4,1,0,0,55,38,0
46,3,174224,11,0,10,1,2,1,0,0,40,38,0
57,3,197369,9,2,10,0,4,1,0,0,40,38,0
46,5,97176,10,2,3,5,4,0,0,0,50,38,0
32,3,226267,10,2,0,0,4,1,0,0,40,25,0
47,3,216999,13,2,3,0,4,1,0,0,50,38,0
28,3,169069,9,4,2,3,4,1,0,0,40,38,0
21,3,315476,10,4,2,3,4,1,0,0,25,38,0
21,3,260254,9,4,2,1,4,1,0,0,40,38,0
23,3,231866,10,4,7,3,4,1,0,0,40,38,0
77,1,144608,9,2,3,0,4,1,0,0,6,38,0
33,5,103860,10,2,2,0,4,1,0,0,50,38,0
55,5,105582,14,2,11,0,4,1,2228,0,50,38,0
47,0,26145,12,2,3,0,4,1,0,0,40,38,0
20,3,200089,7,4,4,2,4,1,0,0,36,7,0
52,4,138497,13,2,3,0,4,1,0,0,60,38,0
29,5,241431,9,4,2,1,4,1,0,0,45,38,0
28,3,292120,10,4,0,3,4,0,0,0,42,38,0
30,3,402089,10,0,0,1,4,0,0,0,55,38,0
39,5,194004,9,2,11,0,4,1,0,0,70,38,0
52,6,447579,9,0,0,1,4,0,0,0,40,8,0
27,3,173611,12,4,11,1,4,0,0,0,40,38,0
40,3,163434,9,4,2,1,4,1,0,0,50,38,0
43,3,40024,7,4,13,1,4,1,0,0,42,38,0
24,3,51799,9,2,0,5,2,0,0,0,40,38,0
52,3,153751,5,5,7,1,2,0,0,0,30,38,0
47,3,341814,13,2,9,5,4,0,0,0,45,38,0
23,3,230824,13,4,9,1,4,1,0,0,40,38,0
22,6,201569,13,4,9,3,4,0,0,0,20,38,0
25,3,178843,13,4,9,3,4,0,0,0,15,38,0
31,3,62932,9,4,2,3,4,1,0,0,40,38,0
63,3,264600,6,2,0,0,4,1,0,0,45,38,0
23,3,250630,13,4,11,1,4,0,0,0,40,38,0
40,3,114200,9,3,3,1,4,1,0,0,40,38,0
19,3,141868,9,4,13,3,4,1,0,0,40,38,0
36,5,269509,9,0,11,1,4,1,0,0,35,38,0
36,3,184655,9,2,6,0,4,1,0,0,48,38,0
47,3,265097,9,2,6,0,4,1,0,0,40,38,0
49,3,248895,9,2,6,0,4,1,0,0,45,38,0
33,3,179758,9,2,11,5,4,0,0,0,20,38,0
37,6,354929,12,0,10,1,2,1,0,0,38,38,0
40,3,234633,10,4,2,1,4,1,0,0,40,38,0
23,3,140798,13,4,0,1,4,0,0,0,40,38,0
27,3,209292,9,4,11,2,2,0,0,0,32,5,0
