estimate_of_risk,months_since_first_trade,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,nr_trades_insolvent_for_over_60_days,nr_trades_insolvent_for_over_90_days,percentage_of_legal_trades,months_since_last_illegal_trade,maximum_illegal_trades_over_last_year,maximum_illegal_trades,nr_total_trades,nr_trades_initiated_in_last_year,percentage_of_installment_trades,months_since_last_inquiry_not_recent,nr_inquiries_in_last_6_months,nr_inquiries_in_last_6_months_not_recent,net_fraction_of_revolving_burden,net_fraction_of_installment_burden,nr_revolving_trades_with_balance,nr_installment_trades_with_balance,nr_banks_with_high_ratio,percentage_trades_with_balance,cond
76.0,95.791176,24.153837,57.6484,7.1668477,0.0,0.0,87.095665,43.945194,6.0,6.0,5.230278,0.0,33.0,7.0,1.0,1.0,1.0,-8.0,1.0,1.0,0.0,40.87509,0.0
76.0,214.41988,8.5578,67.432,29.60889,0.0,0.0,92.15855,9.749352,4.0,6.0,31.0,4.0,42.0,12.510708,0.0,0.0,6.0,80.92866,2.0,2.0,0.0,43.481903,0.0
78.0,363.95905,1.0,84.0,22.0,1.0,1.0,90.31203,54.718277,6.0,2.0,21.0,3.0,25.836678,0.0,5.2835646,5.8017344,1.0,84.78559,2.0,4.0,0.0,43.0,0.0
76.0,125.47503,2.0,73.56359,56.345642,0.0,0.0,100.0,-7.0,6.0,8.0,81.738266,4.0,30.0,0.0,18.381319,18.665081,12.0,97.893524,7.7099986,4.0,4.0,47.83522,0.0
83.1788,254.92102,16.63827,100.15256,31.0,0.0,0.0,97.0,70.00478,6.0,6.0,36.88326,0.0,14.58096,-8.0,2.0,2.0,6.0,-8.0,3.0,2.0,0.0,29.789095,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
83.0,251.07487,5.8295736,103.3678,31.0,0.0,0.0,100.0,-7.0,7.0,8.0,30.052155,2.0,42.835266,0.0,0.0,0.0,1.3174127,78.764366,4.0,2.0,0.0,57.0,0.0
71.0,207.3343,3.0,103.0592,24.41085,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,5.0,22.0,1.0,3.0,3.0,50.58083,-8.0,9.0,1.0,1.0,75.0,0.0
73.0,373.88245,-9.0,106.8883,13.113725,0.0,0.0,87.514145,3.2325523,4.0,6.0,10.066531,1.0,18.0,0.0,3.0,3.0,20.0,-8.0,2.0,1.0,2.0,39.240154,0.0
76.230064,278.34744,12.524846,82.21627,21.0,1.0,0.0,93.0,19.70435,6.0,2.0,18.0,2.0,53.56287,0.0,0.0,0.0,6.4857554,29.265127,3.0,3.0,0.0,56.0,0.0
65.621864,156.71771,4.0,70.68537,21.0,0.0,0.0,96.0,16.703856,6.0,6.0,24.0,1.0,31.204794,0.0,1.0,1.0,90.63162,74.27234,4.0,2.0,2.0,89.681625,0.0
78.0,379.19254,6.0,117.505905,46.89445,0.0,0.0,100.0,-7.0,7.0,8.0,62.161495,2.0,41.863445,4.0,1.0,1.0,6.5940056,31.51592,8.287725,6.0,0.0,69.257996,0.0
77.0,214.77263,5.0,65.646645,25.0,0.0,0.0,97.0,30.097559,6.0,6.0,28.472004,3.8766863,36.0,0.0,0.0,0.0,18.0,94.004135,2.0,3.0,1.0,46.763702,0.0
69.0,196.5663,20.135052,73.20062,16.0,1.0,0.0,85.51295,9.476859,4.0,5.0,17.0,1.0,54.645294,-7.0,1.0,1.0,1.380188,93.66932,1.0,2.0,0.0,50.0,0.0
63.0,379.53592,9.0,83.54159,14.0,2.0,2.0,88.0,25.784384,6.0,2.0,11.0,3.0,-1.2335428,1.0,0.0,0.0,10.645636,-8.0,4.0,1.0,0.0,46.294323,0.0
82.0,186.84686,26.39654,111.83968,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,0.0,25.211107,1.0,1.0,1.0,17.792353,59.864204,3.0,1.0,0.0,87.99104,0.0
68.0,131.87799,6.0,68.0,40.0,0.0,0.0,100.0,-7.0,7.0,8.0,41.278625,2.0,25.0,1.0,2.0,2.0,37.504772,90.210304,5.0,2.0,1.0,56.0,0.0
90.0,211.2933,20.687107,84.138145,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.424978,0.0,33.0,-7.0,0.0,0.0,2.2349079,-8.0,2.0,1.0,0.0,40.0,0.0
43.7857,455.60986,13.971328,123.83496,32.0,0.0,0.0,84.48217,8.200658,4.0,6.0,27.130367,1.0,18.0,8.0,0.0,0.0,73.398315,-8.0,10.099413,2.0,6.6838536,78.1999,0.0
75.0,152.39725,13.0,118.89311,8.978585,0.0,0.0,86.777855,44.92066,6.0,6.0,7.0,0.0,27.0,0.0,1.0,1.0,41.82581,-8.0,3.0,1.0,0.0,71.0,0.0
77.28346,131.57317,2.0,62.0,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,2.0,50.0,0.0,5.0,5.0,12.814243,69.10075,1.0,5.180703,0.0,63.0,0.0
81.0,196.8374,2.0,73.506454,27.072577,0.0,0.0,100.0,-7.0,7.0,8.0,17.357513,2.0,23.0,14.638219,0.0,0.0,35.893265,92.611725,2.0,3.0,1.0,45.23397,0.0
84.0,120.45043,3.0,77.0,37.82883,0.0,0.0,100.0,-7.0,7.0,8.0,43.031822,2.0,30.0,-7.0,4.0,4.0,2.0,-8.0,2.0,3.0,0.0,80.0,0.0
91.0,225.44624,8.0,106.15417,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,6.134672,1.0,11.696891,-7.0,0.0,0.0,1.0,-8.0,2.0,-8.0,0.0,33.0,0.0
84.0,192.30104,7.0,100.136856,7.892476,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,1.0,25.80378,-8.0,0.0,0.0,30.13912,-8.0,4.0,1.0,0.0,71.0,0.0
83.0,255.60997,5.0,90.11687,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,1.0,20.0,0.0,4.5829697,4.0,12.0,-8.0,3.0,1.0,0.0,75.0,0.0
65.0,367.4645,26.078573,107.81884,40.0,0.0,0.0,96.0,-7.0,6.0,6.0,41.386032,0.0,24.0,16.173943,0.0,0.0,45.770435,21.871498,11.0,6.0,5.315331,71.0,0.0
75.0,185.98192,6.0,91.762665,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,0.0,29.574234,0.0,0.0,0.0,39.762615,-8.0,7.0,1.0,1.0,75.0,0.0
61.107174,192.30997,2.0,48.5741,26.0,0.0,0.0,91.61381,9.900419,6.0,6.0,27.0,2.0,21.0,0.0,6.684288,6.24596,42.593426,78.04541,4.0,3.885375,0.0,80.00703,0.0
73.0,169.02885,3.3888319,78.24651,13.0,0.0,0.0,97.0,48.2181,6.0,6.0,15.0,3.0,32.0,-7.0,0.0,0.0,82.462944,94.65651,3.0,1.0,0.0,67.0,0.0
73.77326,171.8116,6.0,54.938225,17.0,1.0,0.0,94.41374,50.523586,6.0,5.0,16.0,1.0,20.0,0.0,0.0,0.0,44.0791,73.43971,3.0,2.0,1.0,52.24151,0.0
72.0,383.02744,4.0,110.89809,22.0,1.0,1.0,76.23805,20.714073,4.0,5.0,22.588236,1.0,20.216015,0.0,1.0,1.0,1.0,-8.0,2.0,-8.0,0.0,24.07273,0.0
76.4747,199.25444,34.89038,104.91873,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,0.0,71.9586,-7.0,0.0,0.0,41.38773,-8.0,3.0,1.0,2.0,67.0,0.0
83.0,197.96594,9.0,100.06851,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.438112,1.0,42.173485,1.0,0.0,0.0,8.0,20.368614,3.0,1.0,0.0,74.36437,0.0
56.476944,142.44382,2.8968654,48.891796,41.550148,1.0,0.0,95.0,9.9243555,-9.0,3.819155,42.644833,6.5036874,39.042423,0.0,4.0,4.0,75.45765,82.2372,6.0,3.8782659,4.0,78.179214,0.0
75.0,327.92593,6.0,118.70688,12.0,2.368669,2.0,88.72496,57.2693,6.0,5.0,11.0,1.0,33.0,0.0,2.0,2.0,56.78119,95.55766,2.0,3.0,0.0,88.94524,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
84.0,251.88666,32.59372,114.01721,8.302082,0.0,0.0,100.0,-7.0,7.0,8.0,7.682814,0.0,19.741636,-9.0,0.0,0.0,2.0,79.088554,1.0,-8.0,0.0,43.0,0.0
76.0,181.50453,6.0,68.0,18.481852,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,1.0,39.73826,0.0,0.0,0.0,30.244385,78.77548,2.0,4.0419645,0.0,60.0,0.0
88.0,548.2157,13.0,94.66894,30.83853,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,0.0,30.0,-7.0,0.0,0.0,4.0,-8.0,5.0,2.0,0.0,40.0,0.0
80.0,103.44747,3.0,67.201775,25.0,0.0,0.0,94.0,23.056108,6.0,6.0,18.0,1.0,28.0,-8.0,0.0,0.0,2.0,-8.0,2.0,1.0,0.0,33.0,0.0
89.0,236.58276,16.0,83.0,16.35806,0.0,0.0,100.0,-7.0,7.0,8.0,22.25234,0.3919607,24.0,4.7507176,1.0,1.0,1.0,-8.0,1.0,2.0,0.0,43.365685,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
86.0,399.83167,2.0,80.33995,40.0,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,5.130869,19.744701,0.0,6.1478724,6.7156343,0.0,97.884964,2.8811095,2.0,0.0,14.452545,0.0
82.0,335.5996,23.335775,96.0,26.0,0.0,0.0,93.0,16.754402,4.0,6.0,30.0,0.0,51.345074,0.0,0.0,0.0,6.7573133,54.317535,2.0,3.0,0.0,60.743286,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
76.0,292.30273,1.6090144,105.29807,33.579693,0.0,0.0,100.0,-7.0,7.0,8.0,40.466038,3.0,20.0,0.0,3.0,2.0,37.58743,61.23134,7.0,4.5134687,1.0,60.0,0.0
68.0,17.628035,3.0,57.39431,29.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,2.0,18.0,1.0,3.0,3.0,28.395067,53.440952,7.0,2.0,2.0,64.0,0.0
86.0,252.29689,14.0,93.06793,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,0.0,16.0,-7.0,0.0,0.0,8.611892,42.532135,5.0,1.0,0.0,44.0,0.0
78.0,362.34747,15.0,143.72185,6.4302344,1.7079366,0.0,90.249596,23.412018,6.0,3.683863,12.848925,1.0,65.52393,0.0,0.0,0.0,28.97347,82.0,1.0,2.0,0.0,100.0,0.0
66.0,134.97308,3.0,76.0,20.0,1.0,0.0,85.8283,9.601095,0.0,5.0,23.017967,1.0,28.0,-7.0,0.0,0.0,24.932001,94.0786,7.0,2.0,0.0,89.821976,0.0
90.643776,152.855,23.73138,79.98336,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.489544,0.0,65.67232,0.0,1.0,1.0,4.0,-8.0,1.0,1.0,0.0,54.41037,0.0
86.506966,465.54065,3.0,157.10025,32.460957,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,1.0,13.198046,3.0,1.0,1.0,14.0,-8.0,3.0,1.0,0.0,38.0,0.0
75.0,188.34212,20.0,87.0,31.474829,0.0,0.0,100.0,-7.0,7.0,8.0,31.0,0.0,27.0,8.0,0.0,0.0,34.0,-8.0,7.7425666,1.0,2.0,67.0,0.0
73.862854,304.1852,3.0,100.35915,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,2.0,35.0,2.0,3.0,3.0,68.45264,67.551414,5.0,3.0,7.6576986,50.0,0.0
86.0,240.67802,23.315037,123.87253,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,0.0,40.651947,0.0,0.0,0.0,29.499533,-8.0,3.0,1.0,0.0,75.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
66.0,-8.0,1.6871368,44.34446,17.230446,0.0,0.0,96.0,46.773235,6.0,6.0,15.118526,8.376409,20.328453,-7.0,5.0,5.0,28.99739,93.11564,9.944034,3.0,0.0,83.0,0.0
68.0,88.14008,2.0,72.0,45.688335,2.0,2.0,98.0,63.349026,6.0,5.0,53.027824,8.442843,9.310336,2.0,1.0,1.0,9.0,98.839806,7.114777,3.0,0.0,50.0,0.0
82.0,295.55893,9.0,140.1063,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,0.0,18.0,0.0,1.0,1.0,14.985247,52.004055,4.0,2.0,0.0,58.97229,0.0
72.0,263.88715,9.0,100.07957,20.0,1.0,0.0,96.44256,4.8010044,4.0,4.0,20.0,0.0,24.0,15.719113,0.0,0.0,19.0,-8.0,2.0,1.0,0.0,40.0,0.0
90.0,178.91711,26.965073,97.18376,4.6134067,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,0.0,17.042162,0.0,0.0,0.0,1.0,-8.0,1.0,-1.2558185,0.0,50.0,0.0
90.344986,337.62787,23.936012,139.05936,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.5859,0.0,39.663147,0.0,0.0,0.0,4.0,-8.0,3.0,1.0,0.0,40.0,0.0
77.0,135.47278,2.0,54.221725,32.378963,0.0,0.0,100.0,-7.0,7.0,8.0,34.985332,2.0,32.0,0.0,1.0,1.0,30.586624,-8.0,2.0,3.0,0.0,40.43503,0.0
69.0,199.25937,5.0,87.0,24.0,0.0,0.0,94.0,10.990153,6.0,6.0,23.0,1.0,33.0,3.0852535,1.0,1.0,1.0,86.196785,5.0,4.0,0.0,64.0,0.0
75.0,180.77008,6.0,99.75667,17.0,2.0,1.455032,89.0,5.0,6.0,3.0,21.0,1.0,45.0,-8.0,0.0,0.0,0.0,20.10001,1.0,3.0,0.0,67.0,0.0
71.0,186.61072,7.0,62.2624,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,1.0,22.0,0.0,0.0,0.0,68.22824,76.83206,2.0,2.0,4.0,50.0,0.0
83.0,-1.825527,13.678905,65.64425,6.10395,0.0,0.0,84.726585,80.879364,6.0,6.0,5.0,0.0,17.322376,-7.0,0.0,0.0,-4.256942,64.37248,1.0,2.0,0.0,69.65467,0.0
78.50445,190.27121,5.0,59.735626,18.898489,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,2.0,50.0,0.0,1.0,1.0,54.043247,79.752205,2.0,3.0,0.0,88.349594,0.0
88.0,207.36475,35.811634,162.6557,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,0.0,50.0,0.0,1.0,1.0,0.0,-8.0,0.73331517,1.0,0.0,32.975903,0.0
79.0,242.1969,9.0,87.86907,39.34592,0.0,0.0,100.0,-7.0,7.0,8.0,36.78873,1.0,50.0,4.287594,1.0,1.0,15.816474,77.5944,4.0,3.0,0.0,67.0,0.0
71.0,136.12604,15.929048,60.756435,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.112319,0.0,43.19642,-9.0,0.0,0.0,44.30333,66.93659,3.0,3.0,1.0,86.71938,0.0
73.0,242.18521,6.134686,86.0,21.83063,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,5.0,36.111053,0.0,1.0,1.0,42.55792,94.12126,4.0,3.0,1.0,60.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
75.0,74.28186,8.0,41.700954,4.2741766,0.0,0.0,100.0,-7.0,7.0,8.0,6.3704214,1.0,23.628101,0.0,0.0,0.0,41.34689,-8.0,3.0,1.0,0.0,100.0,0.0
84.0,322.7703,3.0487657,84.39379,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.0,2.0,53.333588,-0.4084075,0.0,0.0,17.947596,53.431774,5.0,7.689577,0.0,100.0,0.0
67.0,92.710396,3.0,53.12026,11.300018,1.0,0.0,74.41521,10.744172,4.0,4.0,17.0,2.0,19.0,0.0,1.0,1.0,43.559692,-8.0,3.0,1.0,0.0,55.0,0.0
65.0,258.7414,3.0,97.55044,48.502888,0.0,0.0,97.0,12.322841,6.0,6.0,50.50506,4.0,22.041458,3.0,3.0,3.0,52.937595,-8.0,9.118389,1.0,4.530968,64.49853,0.0
66.0,143.31155,9.0,62.0,30.0,0.0,0.0,96.0,2.0,3.7033012,6.0,27.691742,4.0,16.0,8.0,0.0,0.0,18.83774,-8.0,3.0,1.0,1.0,28.087185,0.0
81.0,243.90335,5.9877753,75.77268,18.0,0.0,0.0,94.0,46.040497,6.0,6.0,15.0502615,1.0,23.0,2.0,2.0,2.0,15.476287,99.64719,3.0,2.0,0.0,55.26978,0.0
85.0,189.07498,6.0,76.0,16.0,0.0,0.0,93.0,71.84753,6.0,6.0,16.14161,2.0,50.0,6.709124,1.0,1.0,1.0,95.40864,1.0,3.0,0.0,44.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
77.76917,187.7965,2.0,60.506733,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,31.723362,3.5357687,56.73673,0.0,3.0,3.0,41.738476,84.01754,4.0,2.0,3.0,71.0,0.0
88.0,-1.971287,204.02765,90.0,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,0.4310531,0.0,14.0,16.806631,0.0,0.0,12.0,-8.0,1.0,-8.0,0.0,33.0,0.0
66.0,101.538635,3.0,16.7386,13.847927,1.0,1.0,100.0,-7.0,7.0,8.0,25.0,3.0,33.0,0.0,2.0,2.0,33.89003,48.482964,3.0,3.0,0.0,79.78331,0.0
86.0,-9.0,2.0,235.79099,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,0.0,3.0,40.0,0.0,3.0,4.0,16.0,76.23279,3.0,2.0,0.0,63.0,0.0
89.04788,373.31903,12.0,174.52852,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.186312,1.0,23.546577,0.0,0.0,0.0,10.0,-8.0,1.0,1.0,0.0,33.0,0.0
79.26929,178.15474,9.0,77.10581,30.0,0.0,0.0,97.0,13.450669,6.0,6.0,29.0,1.0,32.31185,12.994303,0.0,0.0,12.0,60.613754,2.0,2.0,0.0,40.0,0.0
86.407745,449.2135,20.320963,319.69867,14.71991,0.0,0.0,100.0,-7.0,7.0,8.0,14.914581,0.0,29.423033,-4.058791,0.0,0.0,42.007324,-8.0,5.0,-8.0,0.0,70.397095,0.0
92.94189,376.5293,20.013226,114.31064,13.936089,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,0.0,21.0,0.0,1.0,1.0,0.0,-8.0,1.0,1.0,0.0,28.796366,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
80.0,240.83788,2.0,74.0,29.784527,0.0,0.0,100.0,-7.0,7.0,8.0,37.0,4.3380823,20.0,1.0,2.2756536,2.881692,23.0,100.0,7.0,2.0,0.0,58.001064,0.0
72.0,235.66827,5.0,89.35112,41.195824,9.14576,7.937922,81.64352,49.43805,6.0,2.0,47.005974,2.0,50.0,4.0201473,0.0,0.0,23.0,88.85326,6.0,6.7737536,0.0,100.0,0.0
84.0,161.79507,2.0,70.38594,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.535744,2.0,31.156466,0.0,2.0,2.0,1.0,-8.0,2.0,2.0,0.0,44.0,0.0
60.376297,324.89206,21.116764,142.31685,8.8960285,7.945587,5.419453,-9.0,24.72907,0.8414682,-3.6906455,18.0,0.0,29.613857,0.0,2.0,2.101992,86.78248,-8.0,2.0,2.0,0.0,85.70134,0.0
87.0,196.93994,2.8532162,79.913734,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.376364,1.0,38.0,0.0,1.0,1.0,1.0,-8.0,1.0,1.0,0.0,40.0,0.0
82.0,254.47075,3.0,93.30348,15.0,0.0,0.0,91.0,17.246538,6.0,6.0,18.0,3.0,26.91855,-8.0,0.0,0.0,12.0,121.4915,2.0,1.0,0.0,50.0,0.0
59.386673,175.74115,12.663603,59.176723,12.0,0.0,0.0,91.01409,-7.0,5.0,6.0,15.0,0.0,52.721172,9.831222,0.0,0.0,69.54047,80.35762,2.0,2.0,2.0,83.0,0.0
85.73993,274.1125,22.976097,145.3854,20.37117,0.0,0.0,96.0,79.30643,6.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0533724,-8.0,1.0,-8.0,0.0,-9.0,0.0
84.0,111.713425,5.0,58.0,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,2.0978277,27.0,22.530218,0.0,0.0,12.0,-8.0,5.122085,2.0,0.0,67.0,0.0
80.0,144.61777,6.0,58.0,32.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.028973,1.0,33.0,0.0,2.0,2.0,29.805689,8.939308,3.0,3.0,1.0,42.805927,0.0
85.0,263.66412,16.0,104.37516,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,0.0,40.0,19.042782,0.0,0.0,12.084642,-8.0,3.0,1.0,0.0,78.0,0.0
76.0,283.98734,-9.0,59.609756,36.437477,0.0,0.0,96.780594,67.832436,6.0,6.0,51.458275,8.759141,19.320364,0.0,1.0,1.0,11.0,39.08007,6.0,4.0,0.0,78.0,0.0
70.0,120.55319,4.0,72.9297,44.155567,0.0,0.0,100.0,-7.0,7.0,8.0,52.504517,1.0,33.4123,0.0,7.147634,6.727045,46.474514,-8.0,11.0,1.0,4.93021,83.0,0.0
65.0,304.69818,9.323743,83.753525,40.023,1.0,1.0,95.0,17.272081,6.0,5.0,34.0,1.0,40.0,0.0,0.0,0.0,19.0,32.13285,7.0,4.419286,1.0,56.983555,0.0
67.0,125.54821,5.0,61.539474,25.0,1.0,0.0,93.0,57.11374,6.0,4.093606,23.0,2.0,32.0,0.0,1.0,1.0,12.980598,40.803104,5.0,2.0,0.0,50.0,0.0
76.0,243.78407,4.0,93.0,24.846596,0.0,0.0,100.0,-7.0,7.0,8.0,33.0,3.0,24.522892,0.0,0.0,0.0,14.419814,-8.0,1.0,1.0,0.0,30.223154,0.0
85.43679,143.3669,4.0,61.34099,3.4796112,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,1.0,40.001556,2.0,3.0,2.0,5.490293,-8.0,1.0,1.0,0.0,64.0,0.0
72.223946,287.17233,2.0,68.99022,40.0,0.0,0.0,100.0,-7.0,7.0,8.0,43.36505,2.0,23.0,1.0,1.0,1.0,19.0,82.364265,9.0,2.0,4.6412854,50.0,0.0
84.0,287.6334,12.0,127.05977,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,0.0,31.793306,-7.0,0.0,0.0,5.0,54.337326,3.0,2.0,0.0,50.0,0.0
76.0,233.92851,5.0,83.0,23.768341,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,4.0,38.0,0.0,2.0,1.0,26.313513,87.75415,6.0,5.488394,0.0,75.0,0.0
91.0,373.698,48.27617,165.92487,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,0.0,50.0,-8.0,0.0,0.0,1.0,-8.0,1.0,1.0,0.0,60.116306,0.0
90.30056,272.6381,6.0,104.45436,8.666744,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,1.0,42.3211,2.0,0.0,0.0,4.0,52.61236,2.0,1.0,0.0,42.21996,0.0
86.0,361.4281,14.99059,188.1152,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,0.0,31.0,0.0,0.0,0.0,8.0,39.262646,3.0,2.0,0.0,60.178005,0.0
69.0,82.15485,2.0,23.475355,24.80873,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,3.9480133,49.71135,0.0,1.0,1.0,20.659023,100.0,6.0,4.0,0.0,79.21613,0.0
90.0,184.87634,26.245186,130.82782,8.321993,0.0,0.0,100.0,-7.0,7.0,8.0,7.4701653,0.0,50.0,15.2339735,0.0,0.0,5.7386823,82.243164,1.0,1.0,0.0,75.0,0.0
83.0,352.23926,4.0,88.57701,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,2.0,38.534187,1.0,2.0,2.0,12.0,68.8774,5.0,4.0,0.0,63.0,0.0
85.0,130.76538,8.0,54.72038,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,2.0,60.629696,0.0,0.0,0.0,11.249419,77.392166,1.0,2.0,0.0,64.0,0.0
80.19249,263.53336,1.1327215,75.32676,27.46994,0.0,0.0,97.0,46.981285,6.0,6.0,43.68787,3.0,20.0,0.0,1.0,1.0,2.0,64.92254,4.0,2.0,0.0,33.0,0.0
76.0,94.60531,6.0,57.488224,19.0,1.0168847,1.0,88.24398,31.141016,6.0,3.0,23.0,1.0,51.649055,0.0,3.0,3.0,20.898167,95.52037,2.0,3.0,0.0,57.713802,0.0
64.501396,337.28183,2.0,92.38661,30.0,0.0,0.0,93.0,23.843956,6.0,6.0,38.16646,2.0,43.75479,0.0,0.0,0.0,46.326508,32.74942,7.0,2.0,1.0,83.0,0.0
59.31077,77.52276,5.0,40.567158,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,1.0,33.0,0.0,2.0,2.0,76.40361,74.10001,8.0,5.0,2.0,100.0,0.0
80.0,165.78296,3.0,62.0,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,1.0,51.30849,1.0,4.0,5.1308155,9.0,69.02313,2.0,1.0,0.0,52.882088,0.0
76.0,318.12115,4.0,125.769516,37.158398,0.0,0.0,97.0,67.03791,6.0,6.0,42.0738,1.0,19.269869,-7.0,0.0,0.0,25.854042,76.0,7.2159653,3.0,3.0,58.819237,0.0
84.0,232.73192,4.034002,100.04948,25.266981,0.0,0.0,100.0,-7.0,6.0,8.0,24.540564,1.0,21.0,7.0,1.0,1.0,15.0,30.909174,4.0,2.0,0.0,57.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
79.0,136.79521,2.9472604,59.59567,39.85433,0.0,0.0,98.39637,11.915318,6.0,6.0,38.517715,3.0,32.945915,4.0,0.0,0.0,6.0,-8.0,2.0,1.0,0.0,30.281364,0.0
82.20238,311.20587,16.0,106.7244,25.0,0.0,0.0,95.0,4.9897575,6.0,6.0,40.472095,0.0,39.92768,15.04811,0.0,0.0,1.0,-8.0,1.0,1.6135902,0.0,23.550385,0.0
