estimate_of_risk,months_since_first_trade,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,nr_trades_insolvent_for_over_60_days,nr_trades_insolvent_for_over_90_days,percentage_of_legal_trades,months_since_last_illegal_trade,maximum_illegal_trades_over_last_year,maximum_illegal_trades,nr_total_trades,nr_trades_initiated_in_last_year,percentage_of_installment_trades,months_since_last_inquiry_not_recent,nr_inquiries_in_last_6_months,nr_inquiries_in_last_6_months_not_recent,net_fraction_of_revolving_burden,net_fraction_of_installment_burden,nr_revolving_trades_with_balance,nr_installment_trades_with_balance,nr_banks_with_high_ratio,percentage_trades_with_balance,is_at_risk
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
69.10711,172.75244,12.0,61.813595,22.387001,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,43.000145,0.0,4.0,3.0,19.0,-8.0,2.0,1.0,2.0,25.0,1.0
59.944233,305.91113,6.3990483,86.0,64.51252,0.0,0.0,100.0,-7.0,7.0,8.0,38.0,2.0,32.46587,-7.0,1.0,1.0,50.884426,20.417461,24.45737,2.0,6.001277,68.60932,1.0
62.637447,142.1485,3.0,70.45532,6.096618,1.0,0.0,88.0,22.7502,6.0,5.0,10.0,4.0,25.0,0.0,3.0,3.0,59.22627,81.05365,7.0,1.0,2.0,83.0,1.0
80.0,199.55746,2.0,58.84325,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,5.0,54.703213,-8.0,0.0,0.0,29.923672,-8.0,2.0,2.0,0.0,74.19377,1.0
54.668728,74.95434,2.0,28.652998,15.0,0.0,0.0,88.0,15.355658,6.0,6.0,12.0,4.0,32.0,0.0,3.0,2.5140283,70.62426,41.859646,3.0,2.0,1.0,64.0,1.0
62.184284,385.266,24.66432,147.36804,28.0,0.0,0.0,84.07865,3.873478,4.0,6.0,25.0,0.0,21.0,-7.0,0.0,0.0,52.877094,69.86351,9.0,3.0,3.0,83.0,1.0
63.00415,112.527596,3.0,28.5388,5.589175,2.3968854,3.1320264,76.05485,42.37105,6.0,4.0,11.0,1.0,50.0,0.0,0.0,0.0,3.0,13.284746,1.0,1.0,-9.0,56.75968,1.0
68.66251,142.8253,3.0,80.676315,29.70717,0.0,0.0,100.0,-7.0,7.0,8.0,37.849564,6.0,37.24222,0.0,1.0,1.0,68.72049,74.0,7.0,1.0,2.0,67.0,1.0
69.0,-8.0,2.0,-9.0,9.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.7905607,2.0,30.0,0.0,3.0,3.0,62.306526,-8.0,2.0,1.0,1.0,80.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
68.22618,238.84836,3.0,47.22449,19.0,1.0,0.0,84.374115,19.354692,6.0,4.7383986,20.401497,4.0,20.0,0.0,3.0,2.0,12.71776,-8.0,3.0,1.0,1.0,50.0,1.0
59.903152,105.62601,2.0,-9.0,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.567218,5.0,46.220924,0.0,2.0,2.0,86.252464,78.27706,4.0,3.0,2.0,83.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
63.201824,182.23993,13.069098,44.379288,6.1439414,1.0,0.0,-9.0,21.752953,6.0,5.0,6.3502083,0.0,17.0,0.0,3.0,3.0,57.91041,29.288862,1.0,2.0,1.0,46.51301,1.0
68.0,137.52629,2.0,43.183296,27.465042,0.0,0.0,93.87511,23.323538,4.0,6.0,31.0,3.0,59.824665,0.0,18.349152,18.981901,61.09006,74.0,4.0,4.0,1.0,75.0,1.0
63.696304,338.87704,2.0,130.01115,37.373512,0.0,0.0,100.0,3.0799801,6.0,6.0,40.481552,3.0,46.549503,-7.0,0.0,0.0,60.125725,24.570946,11.2325,3.0,4.0,85.61983,1.0
66.0,281.4756,17.0,125.49117,14.0,0.0,0.0,86.0,-7.0,6.0,6.0,13.0,0.0,19.0,-7.0,0.0,0.0,31.0,87.19666,4.5573397,2.0,1.0,63.0,1.0
-9.0,-8.0,28.583042,30.676046,-9.0,4.55962,1.0,-9.0,15.55907,6.0,3.0,5.8128643,0.0,93.371666,0.0,1.0,1.0,-3.7496848,36.523823,-8.316605,1.0,0.0,47.0,1.0
68.0,218.69672,3.667116,82.0,26.278791,1.0,0.0,90.0,8.379562,6.0,5.0,29.0,5.0,38.683258,0.0,2.0,2.0,68.298195,88.287704,5.0,7.3549542,3.0,82.79518,1.0
69.0,103.506905,8.0,130.18616,28.042845,1.0,0.0,77.68383,-7.0,6.0,5.0,24.0,3.0,38.0,0.0,6.130226,7.869487,49.7639,-8.0,3.2709787,1.0,2.0,54.803474,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
58.743526,307.4496,2.0,90.0,22.0,0.0,0.0,83.868774,-7.0,4.0,6.0,28.0,3.0,27.87358,0.0,3.0,2.0,78.07892,82.0,5.0,3.0,10.018921,62.35748,1.0
70.0,302.69748,8.837406,92.7859,31.0,0.0,0.0,100.0,-7.0,7.0,8.0,38.55156,2.0,24.0,-7.0,0.0,0.0,47.315563,95.24518,10.526667,3.0,2.0,67.0,1.0
74.0,131.76093,3.0,51.607834,36.61917,0.0,0.0,94.0,67.596634,6.0,6.0,43.125072,3.0,30.0,7.0,3.0,3.0,77.865875,142.9619,3.0,3.0,2.0,83.30665,1.0
63.283577,187.25966,5.0,107.93934,22.0,1.0,0.0,89.0,5.0,6.0,5.0,12.0,2.0,18.818092,2.0,2.0,1.8681066,57.531067,-8.0,3.0,2.0,4.0,40.825794,1.0
74.0,151.036,3.0,-9.0,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.54578,4.0,41.797367,4.28266,1.0,1.0,31.522306,-8.0,4.0,3.0,0.0,83.0,1.0
69.83426,123.02167,12.0,86.0,27.614672,0.0,0.0,97.47571,29.502354,6.0,6.0,31.663788,0.0,22.0,-7.0,1.8556277,2.0,55.330616,-8.0,5.0,2.0,1.0,73.380356,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
66.0,287.46375,2.0,61.8352,30.0,0.0,0.0,100.0,-7.0,7.0,8.0,42.830208,5.0,18.0,0.0,2.0,2.0,51.086796,65.56425,7.0,4.0,1.0,68.64439,1.0
81.0,63.317093,3.0,86.48119,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,-9.0,3.0,33.0,0.0,0.0,0.0,47.289597,-8.0,3.0,1.0,0.0,83.00256,1.0
66.0,166.45584,3.0,54.524773,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,3.380439,26.0,7.0,2.0,2.0,59.594387,-8.0,5.0,2.0,7.5722284,64.12816,1.0
62.456135,225.14151,16.52133,103.90639,30.0,1.0,1.0,91.02376,65.020935,6.0,6.0,23.377644,0.0,20.0,0.0,0.0,0.0,98.68695,75.811714,5.0,2.0,9.236489,60.303745,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
-9.0,-8.531834,2.0,-9.0,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,10.259838,24.0,-7.0,1.0,1.0,82.86892,123.15859,1.2170366,2.0,0.0,60.0,1.0
59.31594,183.9387,3.0,63.56698,36.616924,1.0,0.0,91.319305,16.26968,0.84092903,3.0,38.319088,5.0,20.0,0.0,3.0,3.0,58.103794,-8.0,10.0,1.0,5.286583,69.099976,1.0
68.0,67.72645,8.0,93.0,11.90861,0.0,0.0,100.0,-7.0,7.0,8.0,1.7572392,1.0,25.0,1.0,0.0,0.0,89.09038,52.987698,5.0,2.0,2.0,100.0,1.0
80.0,263.9831,28.145178,74.983986,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,0.0,77.21776,0.0,2.0,1.0,2.0,39.869553,1.0,2.0,0.0,100.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
73.0,47.86301,6.0,-9.0,7.587518,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,1.0,42.00679,18.928514,0.0,0.0,0.0,60.0,1.0,3.0,0.0,70.56502,1.0
67.0,392.04803,2.0,102.88,38.0,0.0,0.0,92.94944,42.104393,6.0,6.0,43.736835,2.0,42.0,2.0,2.18447,2.0,86.262794,68.0,10.612486,3.0,10.578213,86.0,1.0
62.0,231.17325,4.0,64.29988,13.0,0.0,0.0,75.97284,3.5315986,4.0,6.0,16.0,2.0,40.0,0.0,3.0120132,3.0,77.486374,100.0,2.0,1.1615695,1.0,80.0,1.0
79.0,620.93604,12.0,105.34729,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,28.354937,1.0,25.81122,1.7935554,1.0,1.0,34.334644,-8.0,3.0,1.0,0.0,60.0,1.0
73.57505,129.03876,4.0,41.17353,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,3.0,21.0,3.0,0.0,0.0,18.424196,47.456593,2.0,2.0,0.0,45.38199,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
65.0,179.48285,4.0,47.879948,32.0,0.0,0.0,100.0,-7.0,7.0,8.0,35.678543,3.0,27.544868,-7.0,3.0,2.8515499,58.911068,58.022038,6.631114,3.0,2.0,67.0,1.0
73.83172,205.29463,19.329737,63.585934,17.0,0.0,0.0,92.0,25.02194,6.0,6.0,19.049726,0.0,11.499061,2.0,1.0,1.0,14.993635,-8.0,3.0,1.0,0.0,33.0,1.0
64.36477,171.49594,2.0,77.086174,34.781956,1.0,1.0,92.0,6.985905,4.0,3.0,46.490833,4.0,34.524837,0.0,3.0,3.0,58.77988,74.94031,6.6666455,2.0,2.0,65.40971,1.0
61.504845,136.31767,4.0,2.7763414,12.415313,0.0,0.0,93.0,38.209522,6.0,6.0,16.0,3.0,57.294823,0.0,1.0,1.0,73.753784,47.19581,3.598587,3.0,3.9781113,82.12482,1.0
69.30367,199.84196,3.0,89.474754,27.0,0.0,0.0,85.16023,-3.2249594,4.0,6.0,28.0,3.0,19.704082,0.0,1.0,1.0,40.64461,81.208305,5.0,1.0,1.0,68.46641,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
71.55555,113.06507,20.0,89.28619,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,4.194572,0.0,20.015623,17.565977,0.0,0.0,72.97747,-8.0,2.0,-8.0,2.0,85.73944,1.0
68.0,139.5597,9.223874,55.878746,22.761948,0.0,0.0,93.0,22.05663,6.0,6.0,26.0,1.0,40.620743,0.0,0.0,0.0,119.84285,93.35482,4.0,3.0,8.022609,100.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
73.0,-9.0,12.0,18.47553,4.025738,0.0,0.0,100.0,-7.0,7.0,8.0,-9.0,0.0,92.501884,0.0,0.0,0.0,29.908504,64.69198,1.0,3.0,0.0,88.75698,1.0
60.92975,179.92961,4.0,68.57639,17.0,1.0,0.0,79.2363,11.505563,6.0,5.0,20.0,2.0,28.0,9.607301,0.0,0.0,47.568245,77.83755,7.0,2.0,3.0,82.06579,1.0
69.0,219.03528,1.0,75.18639,70.105385,0.0,0.0,100.0,-7.0,7.0,8.0,46.473053,3.0,18.0,0.0,0.0,0.0,67.96572,48.037537,16.18077,2.0,7.8383036,89.442276,1.0
65.672714,267.20508,5.0,92.47572,12.62647,0.0,0.0,69.820305,-7.0,2.1746614,6.0,6.7956004,2.0,21.338789,-7.0,0.0,0.0,17.295029,32.176056,3.0,2.0,0.0,60.0,1.0
64.00672,295.44415,4.0,109.71335,46.77739,9.142386,10.330145,90.0,38.859364,6.0,0.3914078,53.832634,2.0,23.0,0.0,2.0,2.0,27.490534,-8.0,5.0,1.0,1.0,37.470917,1.0
74.0,172.51582,3.340022,57.25931,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.899456,2.0,23.845308,0.9216625,1.0,1.0,58.761913,47.21664,3.0,3.0,2.0,60.0,1.0
68.0,177.79594,3.0,73.427505,43.192554,0.0,0.0,90.03026,5.0,6.0,6.0,59.67141,3.0,23.0,0.0,0.0,0.0,32.120506,79.1775,2.0,2.0,0.0,38.0,1.0
67.0,146.45834,3.0,58.140614,16.681406,2.0,0.0,85.62043,18.23922,6.0,2.822499,19.0,1.0,8.257038,0.0,1.0,1.0,8.0,71.6567,0.0,1.0,0.0,35.51308,1.0
73.0,131.0212,23.893131,44.254154,8.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.3215976,0.0,70.80256,0.0,0.0,0.0,10.0,58.371372,1.0,2.0,0.0,50.0,1.0
66.0,151.22615,8.0,85.88024,51.22603,1.0,0.0,100.0,9.412715,4.0,3.0,62.220974,1.0,33.0,-7.0,2.0,2.0,39.12229,49.155003,6.0,3.0,2.0,50.0,1.0
16.493765,-9.0,7.4211154,66.0,15.353515,1.0,1.0,60.097794,1.5699358,4.0,2.0,10.0,1.0,32.172344,6.0,0.0,0.0,91.33631,61.709984,5.8819833,2.0,6.703138,70.708664,1.0
34.17084,212.1845,8.0,77.0,25.0,0.0,0.0,80.93949,3.0,2.1983168,6.0,29.0,1.0,29.0367,0.0,1.0,1.0,69.31094,74.859924,9.736628,3.0617738,1.0,89.87314,1.0
57.846737,118.67624,8.741622,114.79427,53.774284,1.0,1.0,89.0,7.4982924,-4.0285892,5.0,23.0,4.0,23.0,0.0,0.0,0.0,76.839355,34.302002,8.0,2.0,3.0,44.0,1.0
84.0,194.3723,27.407827,67.949486,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,0.0,27.0,-7.0,0.0,0.0,0.0,-8.0,0.0,1.0,0.0,19.074192,1.0
79.0,18.194277,12.838699,132.07948,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.977964,0.0,27.0,-7.0,0.0,0.0,48.018436,-8.0,5.0,1.0,2.0,55.65546,1.0
57.73856,273.61417,5.0,85.60006,45.94323,1.0,1.0,92.0,7.1391573,3.0,4.389382,29.0,4.0,37.136173,9.510072,2.0,2.0,93.59384,-8.0,10.0,7.153143,8.033481,86.0,1.0
64.0,189.02705,20.745325,90.73834,18.0,0.0,0.0,88.29635,2.4326127,0.0,6.0,37.815365,0.0,13.541591,0.0,0.0,0.0,11.0,-8.0,8.0,1.0,0.0,63.0,1.0
78.0,142.30045,7.0,93.0,23.398907,0.0,0.0,100.0,-7.0,7.0,8.0,27.223928,3.0,74.23385,0.0,6.3710423,7.9275503,45.41357,39.840714,1.0,2.0,0.0,67.29772,1.0
80.0,190.98105,1.0,82.0,34.9317,0.0,0.0,100.0,-7.0,7.0,8.0,38.35783,4.0,39.444065,0.0,3.0,3.0,13.773375,100.0,5.0,2.0,1.0,63.0,1.0
60.265568,287.47668,19.674171,71.015915,16.0,0.0,0.0,97.0,-7.0,6.0,7.688142,13.710157,0.0,14.0,-7.0,2.001475,2.0,92.448784,-8.0,8.382541,1.0,5.379459,88.39418,1.0
68.0,260.32724,26.68513,110.41999,15.0,0.0,0.0,78.97569,5.0,6.0,6.0,16.0,0.0,35.0,-7.0,1.0,0.32092875,71.2076,23.67247,5.0,1.0,2.0,67.68574,1.0
76.57413,214.4394,7.0,99.0,27.0,0.0,0.0,91.0,-7.0,6.0,6.0,24.006237,2.0,15.0,0.0,0.0,0.0,16.766495,-8.0,5.0,2.0,0.0,59.99335,1.0
81.0,300.5006,25.502573,71.0,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,0.0,23.215307,0.0,2.0,2.0,35.745182,-8.0,1.0,2.0,0.0,30.909376,1.0
59.763844,225.1896,8.0,84.25489,39.069794,1.0,0.0,90.0,7.1649284,4.0,5.2565136,42.036266,1.0,31.132856,0.0,0.0,0.0,51.869083,50.80893,5.0,4.0,2.0,50.0,1.0
75.0,124.62997,5.0,42.951183,30.0,0.0,0.0,100.0,-7.0,7.0,8.0,33.0,2.0,18.0,-7.0,1.0,1.0,35.674698,-8.0,2.0,1.0,1.0,11.846836,1.0
68.0,62.567142,2.0,45.435005,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,6.759176,53.330666,0.0,4.0,4.0,67.20723,88.04209,4.0,5.0,3.0,89.23887,1.0
60.95223,234.53253,11.0,72.0,18.0,3.0,0.0,17.639254,11.479685,4.0,3.0,19.98813,1.0,53.795113,0.0,0.0,0.0,99.49146,52.287727,3.0,2.0,2.0,100.0,1.0
-9.0,300.313,37.639046,75.566505,7.0,1.0,1.0,-9.0,2.103407,3.718306,4.0,10.0,0.0,45.0,3.0,0.0,0.0,5.5123825,41.336113,1.0,2.0,0.0,57.986443,1.0
76.0,336.85953,2.0,74.0,34.197346,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,3.0,13.0,0.0,1.0,1.0,1.0,67.43287,2.0,2.0,0.0,33.0,1.0
80.0,249.4988,5.0,66.0,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,3.0,33.04623,2.0,0.0,0.0,5.0,-8.0,4.232607,1.0,0.0,56.0,1.0
68.0,162.26546,2.0,71.0,10.311689,0.0,0.0,88.15857,2.7132485,6.0,6.0,16.0,2.0,28.0,0.0,0.0,0.0,58.60214,90.07387,3.0,1.0,1.0,67.0,1.0
67.0,60.021175,6.4689846,61.386894,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.422026,1.0,15.03679,0.0,0.0,0.0,52.9407,-8.0,10.634769,1.0,1.0,75.0,1.0
65.0,-8.0,9.0,-9.0,2.262327,0.0,0.0,100.0,-7.0,7.0,8.0,0.0038127066,2.0,100.0,-7.0,0.0,0.0,-9.0,64.37535,0.0,2.0,0.0,85.01603,1.0
80.0,264.30545,11.0,103.16245,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,1.0,45.0,0.0,0.0,0.0,22.358816,10.79903,4.0,2.0,0.0,50.0,1.0
62.0,223.33061,26.36074,255.18837,39.85628,2.0,2.6657398,87.91239,3.2130637,4.0,3.0,28.0,0.0,29.0,0.0,2.0,2.0,72.0984,11.316355,7.0,2.0,3.1004593,50.0,1.0
55.92847,197.44612,3.0,68.0,38.0,0.0,0.0,89.434685,6.4072113,6.0,6.0,39.603916,3.0,25.978205,0.0,13.547018,16.461359,92.49786,-8.0,5.0,3.0,3.1719964,71.0,1.0
59.371098,369.59854,7.0,100.92644,16.474379,1.0,0.0,77.68068,4.664961,6.0,5.0,17.0,3.0,35.99835,0.0,0.0,0.0,91.290474,53.328487,4.0,1.0,2.0,87.874344,1.0
59.79131,168.30624,-4.887462,53.7939,33.810165,0.69520354,0.0,94.0,-1.8495388,0.0,6.0,41.137722,4.0,31.576464,0.0,13.332814,14.0962105,16.435863,64.19497,4.0,3.0,0.0,61.61973,1.0
66.0,325.6888,16.121572,77.843445,33.217308,1.0,0.0,88.0,36.735317,6.0,5.0,41.577198,0.0,25.0,0.0,4.0,3.0,90.11184,84.409065,7.0,2.0,3.0,74.169075,1.0
72.0,167.6082,4.0,60.78696,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,2.0,26.0,1.0,1.0,2.0,59.51699,80.370674,6.243469,1.0,2.0,100.0,1.0
69.0,339.5244,4.0,83.577415,22.0,2.0,1.0,89.97621,26.304329,6.0,5.0,20.79614,2.0,47.99665,3.0,0.0,0.0,27.628225,-4.766345,3.0,2.0,0.0,63.0,1.0
68.44135,132.84679,28.619143,148.0492,13.7005825,1.0,1.0,88.897766,30.544651,6.0,4.1341147,-9.0,0.0,15.0,0.0,5.0,5.0,53.09018,81.54725,2.5982807,-2.6458151,2.0,50.0,1.0
76.0,103.353035,24.54501,69.62294,14.2214155,0.0,0.0,100.0,-7.0,7.0,8.0,6.204354,0.0,52.04021,1.0,0.0,0.0,18.477488,92.0,3.0,2.0,0.0,62.337994,1.0
66.0,212.79012,13.0,77.485825,31.87332,0.0,0.0,86.0,2.0,3.638044,6.0,33.0,0.0,45.0,0.0,0.0,0.0,19.0,-8.0,1.0,1.0,0.0,36.92763,1.0
74.0,194.5168,21.319372,41.160633,14.0,0.0,0.0,92.0,19.513166,6.0,6.0,19.0,0.0,19.97801,0.0,4.0,4.0,6.0,91.1792,1.0,2.0,0.0,28.190187,1.0
58.67553,375.83694,18.531374,101.443924,9.281739,1.0,0.0,69.807495,-7.0,4.0,3.0,6.125603,0.0,25.0,-7.0,0.0,0.0,40.837883,-8.0,5.0,1.0,1.0,83.0,1.0
73.0,216.96356,15.807992,93.0,18.227587,0.0,0.0,84.042946,2.0,4.0,6.0,29.577085,0.0,18.0,0.0,0.0,0.0,18.791471,-8.0,4.0,1.0,0.0,50.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
48.989674,161.75063,4.0,45.37581,9.209532,2.0,1.9204776,88.217224,23.62009,6.0,5.0,4.149218,2.0,86.54784,1.0,2.0,2.0,23.43759,-8.0,1.0,-8.0,0.0,31.130362,1.0
66.318756,114.73047,8.0,71.0,13.321209,0.0,0.0,76.32711,19.124323,6.0,6.0,14.0,3.0,29.0,0.0,0.0,0.0,79.55877,47.149914,8.268359,1.0,4.4405537,75.0,1.0
69.0,141.12175,6.37137,45.40879,12.495367,0.0,0.0,68.63178,5.969083,4.346459,6.0,17.0,1.0,36.308083,0.0,5.0,5.0,3.0,68.0,1.0,3.0,0.0,43.17771,1.0
62.0,199.0154,4.0,45.703987,18.092457,6.8052053,3.4966073,81.08058,47.896175,6.0,5.0,18.0,2.0,19.0,0.0,3.0,3.0,35.81727,89.66156,3.0,1.0,1.0,41.40623,1.0
-9.0,205.29015,3.0,90.0,6.6971364,7.2256594,8.647107,86.0,74.70419,6.0,6.0,6.9418063,1.0,30.0,0.0,4.8957443,5.0,1.0,-8.0,0.0,1.0,0.0,39.433403,1.0
59.821426,128.95226,21.39035,64.20892,8.878631,0.0,0.0,3.9696841,4.7883134,6.0,5.0,10.0,0.0,56.41496,0.0,2.0,2.0,115.22055,49.6309,4.0,1.0,0.0,100.0,1.0
-2.4521875,166.17747,15.0,61.868107,10.859531,0.9942793,0.0,62.96396,2.702028,3.0,6.0,11.0,0.0,21.0,4.0,1.0,1.0,47.585644,-8.0,5.7780576,2.0,0.0,83.79583,1.0
80.7263,-8.114588,2.0,106.57344,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,0.0,3.0,23.0,1.0,0.0,0.0,22.23445,84.21837,6.0,2.0,1.0,64.0,1.0
65.0,178.27254,3.0,79.13811,28.0,2.0,0.0,85.80232,27.41936,6.0,4.0,33.0,4.0,42.947437,3.0,0.0,0.0,46.700905,70.216995,4.0,4.0,2.0,86.0,1.0
62.319904,136.8955,32.079506,64.61207,4.6896667,1.0,1.1758415,64.400154,15.200669,4.0,2.0,0.8396147,0.0,64.53608,-7.0,0.0,0.0,3.0,-8.0,1.0,2.0,-9.0,100.0,1.0
65.3998,338.1101,4.0,77.845406,36.882607,0.0,0.0,96.18422,-7.0,4.0,6.0,43.96726,3.0,25.0,3.0,1.0,1.0,35.728405,-8.0,6.159588,1.0,3.0,40.0,1.0
60.825546,333.73447,2.0,139.92674,21.617117,0.0,0.0,87.08233,15.413651,6.0,6.0,26.0,3.0,20.0,0.5746378,0.0,0.0,85.90164,-8.0,10.171303,1.0,3.0,84.07044,1.0
-9.0,87.28539,56.950474,53.678238,-8.574729,2.0,2.0,63.620815,-7.0,4.0,5.0,3.3887465,0.0,99.866684,2.0,3.0,3.0,0.0,-8.0,-4.902198,-8.0,-8.150449,35.78781,1.0
62.11103,166.73216,5.0,43.54963,12.0,1.0,0.0,71.69699,21.885088,6.0,3.0,18.0,3.856847,38.401787,-7.0,3.0,3.0,88.69436,60.0,4.0,3.0,2.0,85.80197,1.0
54.000942,44.316277,3.0,72.6649,18.0,3.0,1.0,75.71934,6.7502475,6.0,5.0,25.554125,3.0,44.897324,0.0,0.0,0.0,74.949486,68.28963,5.0085464,5.0,2.0,75.67737,1.0
75.551605,308.5945,0.72725105,28.796886,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.690462,6.0,19.0,0.0,4.4876223,4.0,8.0,-8.0,1.0,2.0,0.0,43.47096,1.0
64.0,182.42342,2.0,68.01223,32.66549,0.0,0.0,100.0,-7.0,7.0,8.0,33.0,4.0,31.0,5.0,1.0,1.0,57.12067,46.76172,12.366932,3.0,10.953113,83.06784,1.0
61.702072,252.93079,6.0,76.0,27.0,0.0,0.0,93.0,-7.0,6.0,6.0,30.172335,3.0,21.0,0.0,1.0,1.0,62.20313,54.215282,11.641323,2.0,8.645548,100.0,1.0
62.0,117.32608,22.667057,59.18872,9.48459,0.0,0.0,82.92637,20.94543,6.0,6.0,12.0,0.0,15.0,0.0,2.0,2.0,98.18081,-8.0,4.0,-8.0,6.908707,81.97041,1.0
87.0,195.77484,22.058489,90.41396,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,3.3295994,0.0,65.99982,0.0,0.0,0.0,2.0,55.506184,1.0,3.0,0.0,83.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
62.0,138.96222,35.6544,66.0,6.5771003,2.933584,1.0,72.704735,4.6517224,4.0,3.0,12.0,0.0,83.86263,-7.0,3.0,2.0,54.20194,51.72616,2.0,2.0,0.0,82.53071,1.0
75.0,62.31209,4.0,66.31416,33.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.3135395,2.0,13.880783,0.0,2.0,1.1868408,40.91308,50.015022,3.0,1.0,5.1386814,45.914875,1.0
64.0,278.8881,8.942979,106.88834,29.377373,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,0.0,24.0,0.0,2.0,2.0,68.73973,56.167976,9.201839,2.0,10.50971,60.0,1.0
