estimate_of_risk,months_since_first_trade,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,nr_trades_insolvent_for_over_60_days,nr_trades_insolvent_for_over_90_days,percentage_of_legal_trades,months_since_last_illegal_trade,maximum_illegal_trades_over_last_year,maximum_illegal_trades,nr_total_trades,nr_trades_initiated_in_last_year,percentage_of_installment_trades,months_since_last_inquiry_not_recent,nr_inquiries_in_last_6_months,nr_inquiries_in_last_6_months_not_recent,net_fraction_of_revolving_burden,net_fraction_of_installment_burden,nr_revolving_trades_with_balance,nr_installment_trades_with_balance,nr_banks_with_high_ratio,percentage_trades_with_balance,cond
65.173584,138.30338,11.0,72.202995,19.237396,1.0,1.0,80.033585,61.46053,6.0,3.8606057,18.7093,1.0,52.608322,3.0,0.0,0.0,80.85497,34.543934,3.0,2.0,3.60544,83.0,2.0
56.95415,248.50061,16.0,58.96191,12.0,0.0,0.0,74.66959,13.255658,6.0,6.0,13.900567,0.0,17.75305,0.0,2.0,2.0,94.26463,-8.0,7.4975653,2.0,2.0,100.0,2.0
84.358,148.44063,3.0,53.14484,17.971504,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,4.0,28.865513,0.0,3.0,3.0,9.0,44.657536,3.0,3.0,0.0,68.95937,2.0
63.08292,156.47568,12.0,66.87907,11.0,1.0,0.0,61.67701,30.367504,6.0,4.0,14.0,0.0,55.62526,0.0,0.0,0.0,86.40115,-8.0,2.0,2.0,0.0,91.7745,2.0
86.0,276.78995,18.033163,79.19234,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,0.0,59.551495,-8.0,0.0,0.0,-8.0,69.074295,1.0,2.0,0.0,67.0,2.0
77.0,349.19565,14.0,90.0,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,0.0,23.0,1.8340969,2.0755284,3.0,0.0,-8.0,1.0,1.0,0.0,25.0,2.0
70.38215,126.65185,9.2687235,44.80641,14.0,1.0,1.0,100.0,-7.0,7.0,8.0,10.9100895,1.0,43.773663,0.0,0.0,0.0,43.4594,-8.0,3.0,2.0,0.0,80.857216,2.0
6.1307507,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-2.578344,-9.0,-8.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
73.0,162.8766,10.051284,61.061966,38.022327,0.0,0.0,100.0,-7.0,7.0,8.0,40.063614,0.0,24.0,-7.0,2.0,2.0,48.979084,-8.0,7.0,1.0,2.0,69.71581,2.0
70.0,55.286114,5.0,56.693382,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.0,1.0,36.0,3.220941,1.0,1.0,52.779392,72.71804,6.0,3.0,2.7918026,89.73937,2.0
62.507732,178.34647,33.018005,95.19778,18.0,4.216628,5.601722,70.49549,41.942352,6.0,2.0,25.0,0.0,21.0,0.0,1.1718513,2.0,102.55846,-8.0,4.0,1.0,2.0,82.057335,2.0
83.54717,190.30075,7.639927,78.73852,22.0,0.0,0.0,95.0,16.665848,6.0,6.0,35.121387,1.0,18.620121,0.0,2.1434264,2.0,15.154381,79.6325,4.0,2.0,0.0,80.21821,2.0
75.16927,170.60532,2.0,72.0,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,2.0,34.93024,0.0,2.0,2.0,71.77047,-8.0,2.0,1.0,1.0,67.0,2.0
77.4368,404.1294,184.26227,153.11644,3.6271868,1.0020874,1.0,88.0,14.200599,6.0,5.0,8.838931,0.0,29.0,0.0,2.0,1.0482422,24.356407,14.759898,2.0,2.0,0.0,55.595512,2.0
67.08936,150.83032,21.680439,73.67336,21.0,0.0,0.0,86.55987,7.9649606,6.0,6.0,23.0,0.0,13.0,0.0,1.0,1.0,57.99541,-8.0,4.0,-8.0,2.0,56.16143,2.0
80.0,135.37117,23.65271,73.99523,9.410988,0.0,0.0,88.0,9.80758,4.0,6.0,7.2284436,0.0,49.892006,0.0,0.0,0.0,0.0,-8.0,2.0,1.0,0.0,57.0,2.0
65.0,128.45741,1.0,48.823174,24.0,0.0,0.0,95.6311,22.427347,6.0,6.0,25.0,6.0,22.0,0.0,2.0,2.0,61.741474,-8.0,7.5198755,1.0,1.0,55.0,2.0
72.976974,94.35357,1.0,24.799288,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,4.0,19.0,0.0,6.427782,8.635691,19.82215,119.69726,5.0,3.0,0.0,65.88403,2.0
66.0,147.70738,-1.9270704,49.374126,45.149906,0.0,0.0,100.0,-7.0,7.0,8.0,44.593266,10.65682,23.556952,0.0,4.0,4.2308617,65.33813,-8.0,8.0,2.0,4.9176826,64.90604,2.0
62.711193,324.81946,8.0,88.66802,35.14266,0.0,0.0,78.268425,4.3805556,4.0,6.0,30.0,0.0,24.0,0.0,0.0,0.0,24.083202,48.427784,12.800481,3.0,1.2867377,64.0,2.0
68.0,176.47774,3.0,67.89804,36.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.332193,3.0,38.0,-9.0,0.0,0.0,68.95064,83.72364,3.0,3.0,3.868479,62.66006,2.0
62.02076,233.55254,20.431702,62.778847,5.394718,1.0,0.0,56.78604,25.068705,6.0,5.5174003,10.064081,1.0,99.77516,0.0,1.0,1.0,0.0,-8.0,0.69630665,1.0,0.0,57.0,2.0
87.963066,288.0223,9.972293,79.82885,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,8.743142,0.0,20.003311,0.0,0.0,0.0,0.0,85.0,1.0,2.0,0.0,50.0,2.0
65.17207,131.76227,3.106156,61.9134,25.0,0.0,0.0,94.0,5.2257357,6.0,6.0,29.831076,3.0,39.0,0.0,0.0,0.0,55.196102,73.657814,7.356923,3.0,1.0,73.94323,2.0
73.17408,219.75587,2.0,76.0,46.402275,0.0,0.0,100.0,-7.0,7.0,8.0,43.753704,2.0,15.0981455,0.0,2.0,2.0,42.82915,95.40324,9.0,1.0,2.0,69.45509,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
71.0,219.91356,5.0,58.0,24.579973,0.0,0.0,87.31598,13.639881,6.0,6.0,27.812847,4.0,42.0,2.4245849,1.0,1.0,35.300117,89.26234,3.0,3.0,0.0,67.0,2.0
77.0,351.45728,8.176227,71.0,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.97905,2.0,62.83107,0.0,2.0,1.0,1.3267123,85.357086,-3.3204968,2.0,0.0,67.0,2.0
65.088936,121.576294,5.0,58.0,12.0,0.0,0.0,82.06111,9.795761,6.0,6.0,13.149754,1.0,29.0,0.0,0.0,0.0,57.92225,-8.0,6.0,2.0,0.0,75.0,2.0
62.223362,137.14113,7.0,60.745335,11.562168,3.3578072,3.84377,82.222244,30.460793,6.0,2.7849953,7.0,1.0,20.0,0.0,1.0,1.0,27.932737,-8.0,2.0,1.0,0.0,42.751858,2.0
66.0,134.63707,4.0,68.77687,47.48088,0.0,0.0,97.5992,14.123716,6.0,6.0,48.810734,3.0,27.908932,12.052384,0.0,0.0,34.216587,57.089985,7.0,2.0,1.0,50.0,2.0
73.0,190.3773,2.0,70.78811,40.173737,0.0,0.0,100.0,-7.0,7.0,8.0,48.518032,5.0,28.0,0.0,5.5515695,5.0559816,20.567366,84.04259,9.0,4.0,0.0,78.0,2.0
57.165985,144.54784,7.0,44.44268,7.0,0.0,0.0,68.74982,20.351307,6.0,6.0,9.0,2.0,56.5126,0.0,2.0,2.0,64.77031,76.0,1.0,3.0,0.0,98.68658,2.0
69.0,125.03244,4.0,44.057083,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.513119,3.0,51.09673,-8.0,4.0,4.0,72.44276,79.42611,2.0,3.0,1.0,96.0015,2.0
64.9221,324.9494,8.0,100.44007,11.583075,1.5178764,0.0,19.346775,4.1772213,6.0,6.0,7.286086,0.0,36.0,0.0,0.0,0.0,0.20463589,-8.0,1.0,2.0,0.0,37.226364,2.0
63.0,120.71913,3.0,52.50048,18.0,0.0,0.0,88.70622,11.8721895,4.0,6.0,23.395023,3.0,31.44123,4.0,1.0,1.0,37.442226,84.89532,5.0,2.0,2.0,91.520645,2.0
67.64628,122.318954,6.0,93.51653,13.0,0.0,0.0,90.42178,14.494818,6.0,6.0,8.370347,1.0,31.0,0.0,0.0,0.0,15.127916,-8.0,2.0,1.0,0.0,67.0,2.0
55.707302,138.08447,2.0,62.415447,75.68619,0.0,0.0,100.0,-7.0,4.0,6.0,82.729164,5.0,25.0,0.0,3.0,3.0,63.001263,74.09034,13.482878,3.0,4.4648395,60.0,2.0
70.0,227.24326,4.0,84.0,38.240425,0.0,0.0,95.0,23.119919,6.0,6.0,49.96911,4.0,10.935762,0.0,0.0,0.0,25.034073,-8.0,18.480114,1.0,1.0,67.0,2.0
89.0,422.21298,19.498182,95.94066,9.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.0,1.0,29.64831,-8.0,0.0,0.0,5.0,-8.0,1.0,1.0,0.0,71.0,2.0
59.56958,116.89801,5.0,64.677025,17.713037,1.0,0.0,71.014244,16.365181,6.0,5.0,24.0,3.0,59.537476,12.388085,0.0,0.0,67.43315,26.213663,3.0,2.0,2.0,75.0,2.0
71.29541,87.01775,16.0,43.633923,10.0,0.0,0.0,97.0,10.174457,6.0,5.0,7.2896867,0.0,74.53642,5.989375,0.0,0.0,91.930855,72.14575,2.0,2.0,0.0,86.0,2.0
63.576057,187.39255,4.0,61.406643,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.457804,5.919547,42.0,0.0,0.0,0.0,92.35611,85.88584,8.0,4.0,10.315865,75.0,2.0
63.064125,313.9295,10.0,74.86125,18.005428,1.0,1.0,84.33749,59.715553,6.0,3.0,26.0,1.0,60.44978,0.0,1.0,1.0,66.980354,54.629562,1.0,3.0,1.0,78.0,2.0
73.0,111.35834,3.4109929,44.772892,3.9307637,0.0,0.0,100.0,-7.0,7.0,8.0,6.632366,2.0,78.38657,10.319337,0.0,0.0,20.0,-8.0,2.0,1.0,0.0,100.0,2.0
63.06181,142.52171,2.0,74.1533,17.0,3.8631413,0.0,76.80177,5.0,6.0,5.0,25.0,2.0,45.021187,4.0,1.0,1.0,26.666834,85.25826,6.0,2.0,4.0,80.0,2.0
66.0,103.0089,3.0,39.64587,7.190114,0.0,0.0,100.0,-7.0,7.0,8.0,10.0,4.0,55.748833,0.0,5.6629477,5.8687177,72.906586,97.56597,4.0,3.0,0.0,100.0,2.0
65.2149,123.26442,28.527948,68.618484,7.352581,1.5811642,2.0,100.0,-7.0,5.5578427,8.0,5.122022,0.0,78.01622,0.0,0.0,0.0,12.0,-8.0,1.0,1.0380641,0.0,73.0,2.0
83.0,116.599976,4.6257277,64.03449,26.098728,0.0,0.0,100.0,-7.0,7.0,8.0,19.60275,2.0,45.0,0.0,2.0,2.0,18.0,72.47554,2.0,3.0,0.0,57.0,2.0
71.0,272.02917,16.48913,83.233986,26.31902,0.0,0.0,100.0,-7.0,7.0,8.0,30.804348,0.0,30.113855,0.0,0.0,0.0,70.18069,75.19022,7.0,3.0,2.0,100.0,2.0
65.35198,106.09459,2.0,37.37722,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,3.0,47.0,1.0,5.0,4.4350276,55.712505,67.967804,3.0,2.0,0.0,78.0,2.0
70.0,268.43326,9.846773,84.0,15.234267,2.382582,0.0,81.27763,28.047562,6.0,4.963624,19.0,1.0,69.07459,0.0,0.0,0.0,46.67348,75.56193,2.0,2.0,0.0,100.0,2.0
76.0,82.54417,2.0,44.23014,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,5.0,56.739597,0.0,2.0,2.0,39.963486,95.12562,4.0,6.0,2.0,100.0,2.0
64.0,51.21235,13.0,32.192383,4.040977,0.0,0.0,77.940384,5.0,6.0,5.0,5.0,0.0,41.333763,0.0,0.0,0.0,20.0,95.0653,0.24113226,1.0,0.0,71.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
55.42026,152.10014,7.0,67.0,28.977009,0.0,0.0,95.0,10.53757,4.972736,6.0,32.160164,2.0,38.0,0.0,1.0,1.0,80.01761,92.39023,9.014421,5.0,5.721609,100.0,2.0
76.0,144.84303,5.4088435,62.0,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,3.0,32.0,0.0,0.0,0.0,48.425938,67.5539,6.0,3.0,0.0,67.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
68.0,186.54292,23.266537,81.90209,18.0,1.0,1.0,88.0,37.493904,6.0,3.0,25.0,0.0,37.0,0.0,3.0,2.545193,104.19664,-8.0,2.0,1.0,2.0,86.0,2.0
59.87642,417.40356,173.77681,102.0,7.0,1.9089653,1.0,-9.0,24.732428,4.0,5.0,5.7027755,0.0,99.997696,0.0,1.2889806,1.0,-9.0,-8.0,-3.8681655,1.0,-9.0,100.0,2.0
55.100353,296.06052,15.517523,150.59183,24.0,2.0,1.2763011,81.42082,2.696862,0.51371884,3.0,19.0,0.0,12.115565,-7.0,0.0,0.0,25.736145,-8.0,6.0,2.0,2.0,56.0,2.0
66.72727,338.1097,3.0,75.0153,24.121346,0.0,0.0,97.0,32.46703,6.0,6.0,34.0,3.1743224,-9.0,0.0,1.3392426,1.0,49.861923,-8.0,7.7663693,1.0,6.50038,47.637882,2.0
72.0,86.543976,2.0,47.861534,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,6.6455355,2.0,42.0,19.02637,0.0,0.0,42.6773,93.942215,2.0,3.0,0.0,100.0,2.0
74.0,253.19302,20.920532,107.23143,9.275067,1.0,1.0,100.0,-7.0,6.0,8.0,6.76153,0.0,61.595306,0.0,0.0,0.0,6.0,-8.0,1.0,-8.0,0.0,26.733112,2.0
75.23959,280.72424,3.0,52.919994,41.30851,0.0,0.0,100.0,-7.0,7.0,8.0,37.0,3.0,30.0,0.0,1.0,1.0,23.85794,59.874763,3.0,3.0,1.0,42.62849,2.0
83.0,341.24432,15.0,103.73262,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,0.0,-9.0,0.0,1.0,1.0,53.542927,-8.0,5.0,1.0,0.0,50.0,2.0
61.907,268.3442,4.0,91.794044,25.0,0.0,0.0,84.316864,-6.8890386,4.0,6.0,29.344255,3.0,39.0,0.0,2.7647512,2.0,56.997177,-8.0,6.0,2.0,2.0,63.792564,2.0
71.0,111.025894,27.375126,58.737667,11.0,0.0,0.0,85.026,20.583445,6.0,6.0,13.846858,0.0,32.0,-7.0,0.0,0.0,77.842964,-8.0,2.0,1.0,0.0,55.306255,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
60.745956,65.88658,10.224443,35.08049,-9.0,0.0,0.0,65.7609,39.30421,6.0,6.0,7.0,1.0,78.28775,0.0,3.0,3.0,1.0,-8.0,0.0,1.0,-3.6457644,100.0,2.0
66.0,140.61418,3.0,45.971283,17.679716,1.0,0.0,95.0,46.104,6.0,5.0,20.112265,4.0,42.0,0.0,3.0,2.0,49.68618,100.0,6.0,3.0,0.0,86.0,2.0
65.056656,-8.0,13.077795,32.7275,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,0.0,22.005394,8.0,0.0,0.0,72.79031,-8.0,3.7120135,1.0,1.0,80.0,2.0
75.0,204.16368,26.12465,76.13794,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.460269,0.0,15.0,0.0,2.0,1.1274484,33.371582,-8.0,2.0,-8.0,1.0,33.0,2.0
65.223724,68.336296,4.4151273,23.734041,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,5.0,37.0,0.0,0.0,0.0,89.12276,88.31136,7.863226,2.0,6.096896,89.749374,2.0
66.12479,127.80587,2.0,63.981087,22.0,0.0,0.0,96.0,19.492182,6.0,6.0,26.017763,3.0,28.276114,0.0,0.0,0.0,71.07594,-8.0,2.0,1.0,0.0,60.81909,2.0
65.0,311.39835,26.66249,88.57175,13.409303,4.485526,3.6409519,-9.0,17.807606,6.0,2.0,15.0,0.0,50.0,0.0,1.0,1.0,1.0,-8.0,1.0,2.0,0.0,50.0,2.0
66.0,424.90988,2.0,84.0,34.764477,1.0,0.0,95.0,1.0,3.9055922,5.0,43.327747,2.0,68.06056,0.0,5.0,4.0,39.726612,-8.0,3.0,6.423695,0.0,75.0,2.0
68.19802,286.31885,9.0,105.65711,16.0,1.0,1.0,89.0,33.359455,6.0,6.0,21.219917,1.0,54.00254,0.0,3.0,2.0,51.351677,76.563156,2.0,2.0,0.0,50.0,2.0
61.0,236.09846,8.501963,77.0,7.0,0.0,0.0,58.49702,12.16204,6.0,6.0,7.0,0.0,97.43966,0.0,1.0,1.0,0.76266783,94.946655,1.0,3.0,-9.0,100.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
63.747765,132.60262,1.0,59.579723,37.678608,2.0,1.0,97.0,53.545307,6.0,5.0,38.997307,10.420765,33.0,0.0,1.0,1.0,43.965557,85.5626,9.916069,3.119931,2.0,78.141754,2.0
70.97748,191.03366,2.0,76.95967,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,4.0,22.0,-7.0,3.0,3.0,54.993732,97.564095,9.0,2.0,1.0,98.78869,2.0
70.573845,277.1536,6.0,68.35212,20.0,1.0,1.0,88.92511,32.61651,6.0,4.0,25.123722,0.0,41.70146,0.0,0.0,0.0,14.0,73.81219,4.0,2.0,0.0,78.47673,2.0
68.21695,117.61595,2.8833158,54.930584,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,4.0,40.737762,3.0,2.0,2.0,68.82829,92.70247,5.0,3.0,2.0,100.0,2.0
58.901676,113.1712,5.283127,42.07226,-9.0,1.0,0.8591818,5.481863,31.464457,6.0,6.0,6.901078,2.0,98.9565,0.0,1.0,1.0,2.1453202,-8.0,1.0,1.0,0.0,100.0,2.0
81.0,301.71326,13.250391,80.59376,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,1.0,29.0,-7.0,0.0,0.0,54.35593,92.304535,2.0,2.0,0.0,74.738686,2.0
66.0,160.49843,4.0,64.281044,7.0,1.0,1.0,86.40622,43.78292,6.0,5.0,9.0,1.0,25.0,0.0,1.0,1.0,10.478522,-8.0,3.0,1.0,0.0,67.0,2.0
66.13594,-8.064882,8.96967,73.29126,9.0,0.0,0.0,95.0,-2.540733,6.0,6.0,7.139053,1.0,27.0,0.0,0.0,0.0,55.646645,-8.0,3.0,1.0,0.0,78.0,2.0
74.63543,106.50003,4.0,78.871666,32.0,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,1.0,27.0,-9.0,0.0,0.0,51.197502,84.04862,4.0,2.0,3.0,50.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-0.50469667,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
68.62137,340.63818,2.0,68.69301,16.989214,1.0,1.8191246,90.0,29.259348,6.0,4.0,15.0,2.0,20.0,0.0,1.0,1.0,0.0,-8.0,2.0,-1.5476055,0.0,36.478554,2.0
64.0,162.95569,18.805067,92.60419,17.0,2.661413,0.0,76.24516,16.960745,6.0,5.0,15.0,0.0,24.0,0.0,0.0,0.0,53.068214,-8.0,6.0,2.0,0.0,64.0,2.0
77.0,146.23521,9.32216,84.0,9.6084,0.0,0.0,72.8877,22.12904,6.0,6.0,8.5861,1.0,33.0,2.0,0.0,0.0,2.0,86.9282,1.0,2.0,0.0,52.908924,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
86.48033,499.18317,41.73018,114.2579,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,31.521025,0.0,10.406202,0.0,1.0,1.0,1.8181123,-8.0,3.0,-8.0,0.0,52.673683,2.0
58.57961,141.97299,4.0,59.389595,23.0,0.0,0.0,85.860275,4.5728526,5.0,6.0,24.0,2.0,22.0,1.0,2.0,2.0,81.99321,93.3803,10.745592,1.0,9.151306,79.13289,2.0
65.32947,105.251915,5.143153,44.7603,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,2.0,52.42599,0.0,2.0,2.0,31.231089,89.514565,7.0,3.0,1.0,72.63163,2.0
56.703056,244.46516,11.0,61.40229,10.0,2.0,1.0,23.022768,30.158165,6.0,4.824059,13.0,0.0,-7.782632,0.0,0.0,0.0,32.881386,-8.0,2.0,-8.0,1.0,39.68464,2.0
85.672935,230.7973,3.0,80.77705,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.200602,3.0,15.0,7.966483,0.0,0.0,8.0,-8.0,3.0,1.0,0.0,27.187935,2.0
79.0,343.9811,9.0,88.81188,15.0,1.0,0.0,77.20694,20.385893,6.0,5.0,14.0,1.0,13.0,-7.0,3.0,3.0,12.96005,-8.0,3.0,1.0,0.0,39.345016,2.0
67.0,171.33336,16.319828,83.0,10.0,1.0,1.0,78.69674,18.789333,6.0,4.0,10.0,0.0,50.0,0.0,0.0,0.0,65.175026,97.07211,2.0,2.0,1.0,96.206566,2.0
65.87744,170.8176,4.0,92.0,29.0,2.0,0.0,89.0,26.068417,6.0,3.5880969,28.0,5.0,43.0,11.513359,0.0,0.0,65.022804,85.0,7.9913673,3.0,4.0,86.0,2.0
40.80139,41.410694,7.0,39.623352,6.8890324,0.0,0.0,64.63762,8.466523,6.0,6.0,7.227031,1.0,50.0,-7.0,2.0,2.0,93.168945,39.54067,2.0,2.0,1.0,88.2421,2.0
79.0,288.20502,39.777767,65.50569,5.2559857,0.0,0.0,100.0,-7.0,7.0,8.0,7.5432,0.0,62.72775,0.0,2.0,1.0,39.898773,-8.0,1.0,-8.0,0.0,33.0,2.0
-9.0,-8.879595,5.0,62.0,12.0,0.0,0.0,78.34595,17.143908,6.0,6.0,5.112408,2.0,38.0,0.0,1.0,1.0,85.51282,76.0,5.0,4.0,5.4601216,100.0,2.0
82.092545,241.24637,21.283384,96.032074,7.0,1.0,0.0,76.274025,69.436745,6.0,5.0,8.618712,0.0,25.0,0.0,0.0,0.0,1.0,-8.0,1.0,1.0,0.0,37.24136,2.0
-9.0,32.45179,4.0,35.370373,8.120254,3.0,3.950551,84.44072,9.249363,4.0,3.0,7.1428733,2.0,64.773346,1.0,1.0,2.0,7.0,-8.0,1.0,1.0,0.0,47.323616,2.0
64.0,99.826935,7.1271114,39.832195,6.4418683,1.0,1.0,77.468956,34.218887,6.0,4.0,7.0,1.0,11.330738,0.0,2.0,2.5476606,50.622276,-8.0,4.0,1.0,0.0,80.0,2.0
75.0,147.15251,32.011444,66.39471,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,0.0,46.715042,0.0,0.0,0.0,50.037773,77.78609,6.705597,2.0,0.0,75.0,2.0
61.997715,110.20218,10.0,76.92746,16.0,1.0,1.0,85.085724,5.7442303,2.6412559,5.0,6.7489843,0.0,13.924264,19.937195,0.0,0.0,47.314373,-8.0,5.0,1.0,2.0,50.0,2.0
69.0,151.55836,7.0,61.022114,10.777889,1.0,0.37633166,91.0,26.092083,6.0,6.0,7.8909063,1.0,36.0,0.0,2.0,1.0,7.0,61.3478,1.0,2.0,0.0,63.740337,2.0
-9.0,148.58824,6.0,79.27764,36.617775,0.0,0.0,83.69022,2.9406273,2.9570496,6.0,32.0,2.0,37.086853,0.0,3.0,3.0,93.187584,42.817787,7.0,3.0,2.0,88.41215,2.0
58.374023,269.72287,20.0,108.10804,7.0,2.0,0.0,-9.0,1.2817178,4.0,5.0,14.0,0.0,73.125465,12.646941,0.0,0.0,54.158188,47.254086,2.0,4.0,2.0,75.0,2.0
61.0,216.55086,20.0,68.711205,12.0,1.0,0.0,70.66582,27.712648,6.0,5.0,9.962272,0.0,11.0,0.0,2.0,3.0,105.681015,-8.0,6.0,1.0,8.518083,75.0,2.0
65.0,125.87344,3.0,53.301876,17.0,0.0,0.0,89.86883,3.5546625,5.620195,6.0,19.824205,4.236494,40.0,0.0,3.0,3.0,46.86652,65.71183,4.0,3.0,2.0,75.0,2.0
56.1525,39.965076,15.551476,39.334538,7.0,0.0,0.0,-9.0,4.9549074,6.0,6.0,0.33774546,0.0,58.11456,0.0,0.0,0.0,1.0,-8.0,1.0,1.0,0.0,44.0672,2.0
65.0,-8.0,3.0,53.975945,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.0,3.0,33.0,0.0,4.0,3.4959514,76.3378,80.91061,4.0,2.0,2.096076,86.0,2.0
-9.0,120.500084,13.289542,18.843086,19.271202,1.0,0.0,89.0,34.38067,6.0,5.0,24.0,1.0,33.0,-2.7989838,17.288116,15.770193,46.85717,92.105774,3.0,2.0,1.0,60.0,2.0
62.762985,279.46365,4.0,114.13036,13.0,4.2758694,0.0,38.27364,14.766053,6.0,4.051039,12.86958,1.0,36.0,-7.0,0.0,0.0,45.186035,7.1477017,6.0,2.0,0.0,73.50035,2.0
64.0,129.7991,3.0,69.2135,70.48802,0.0,0.0,100.0,-7.0,7.0,8.0,64.471466,6.0,39.0,10.388892,0.0,0.0,62.30463,56.474876,15.770036,19.941591,4.463151,63.506645,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
64.0,74.10075,4.0,78.65019,16.14282,0.0,0.0,86.130745,15.33218,6.0,6.0,24.346163,3.0,37.0,21.378561,0.0,0.0,70.23129,-8.0,4.0,1.0,8.1674595,50.0,2.0
66.0,169.8405,6.0,87.716385,27.0,0.0,0.0,92.0,27.386919,4.6814294,6.0,26.0,1.0,20.0,0.0,1.0,1.0,94.16472,-8.0,7.0,1.0,4.0,100.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
75.0,300.8381,3.0,86.74099,31.93183,0.0,0.0,93.91786,17.32842,6.0,6.0,30.0,2.0,19.0,10.677643,0.0,0.0,19.0,62.072,7.5388536,2.0,0.0,50.23728,2.0
62.627914,360.45798,20.69912,166.79654,41.62222,1.0,1.0,94.0,-7.0,4.0,5.0,30.84447,0.0,20.0,0.0,2.0,2.0,7.0,-8.0,8.334166,1.0,1.0,47.220913,2.0
85.137764,242.91005,7.562946,87.0,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,1.0,63.24288,0.0,0.0,0.0,6.0,69.63268,3.0,3.0,0.0,67.0,2.0
