estimate_of_risk,months_since_first_trade,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,nr_trades_insolvent_for_over_60_days,nr_trades_insolvent_for_over_90_days,percentage_of_legal_trades,months_since_last_illegal_trade,maximum_illegal_trades_over_last_year,maximum_illegal_trades,nr_total_trades,nr_trades_initiated_in_last_year,percentage_of_installment_trades,months_since_last_inquiry_not_recent,nr_inquiries_in_last_6_months,nr_inquiries_in_last_6_months_not_recent,net_fraction_of_revolving_burden,net_fraction_of_installment_burden,nr_revolving_trades_with_balance,nr_installment_trades_with_balance,nr_banks_with_high_ratio,percentage_trades_with_balance,is_at_risk
73.0,192.60948,27.544058,101.532166,13.0,0.0,0.0,88.33944,31.18289,6.0,6.0,19.0,0.0,43.43398,-7.0,1.0,0.0,85.09382,80.8864,1.0,3.0,0.0,100.0,0.0
79.0,140.12726,183.90082,118.47906,9.0,0.0,0.0,90.0,37.932106,6.0,5.0,13.0,0.0,28.0,-8.45192,0.0,0.0,0.0,-8.0,1.0,-8.0,0.0,75.0,0.0
64.254845,-9.0,17.0,64.946304,15.0,1.0,0.0,92.0,8.456309,3.0,5.0,10.250161,0.0,55.04031,-7.0,0.0,0.0,52.611877,73.38038,4.0,2.0,0.59968966,71.0,0.0
40.955296,-8.451948,-9.0,13.084306,-9.0,-4.718673,-5.557057,-9.0,-8.295066,-9.0,-9.0,-9.0,-9.0,-0.08609008,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-7.350041,0.0
75.0,310.55585,40.12555,134.35378,16.0,0.0,0.0,90.98183,1.0,6.0,6.0,22.0,0.0,54.164143,0.0,0.0,0.0,3.0,-8.0,2.502661,2.0,0.0,78.33209,0.0
81.0,290.27982,22.580873,95.54999,25.589806,0.0,0.0,100.0,-7.0,7.0,8.0,29.007751,0.0,33.0,3.0,0.0,0.0,38.4091,70.462555,2.0,4.0,0.0,56.89179,0.0
78.0,187.23541,13.0,68.06726,13.0,0.0,0.0,82.833595,5.0,4.0,6.0,13.0,0.0,16.856066,0.0,0.0,0.0,9.725091,-8.0,3.0,1.0,0.0,47.0,0.0
85.76835,177.21411,2.0,81.53145,39.140144,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,3.4060977,25.0,0.0,4.0,3.8441474,0.0,9.129631,5.0,2.0,0.0,57.0,0.0
83.0,311.7839,4.8359094,109.5607,20.0,1.0,0.0,89.0,29.930416,6.0,5.0,21.0,1.0,27.527187,0.0,1.0,1.0,1.1791022,-8.0,3.0,1.0,0.0,38.0,0.0
88.948845,213.49524,7.0,148.85667,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,35.0,0.0,28.968079,2.2285023,0.0,0.0,2.0876727,-8.0,3.0,1.0,0.0,38.0,0.0
84.0,-8.477239,2.6361046,74.41309,12.812743,0.0,0.0,100.0,-7.0,7.0,8.0,-9.0,2.0,54.159935,14.534071,0.0,0.0,2.0,50.580475,1.0,1.0,0.0,84.51633,0.0
84.0,440.67758,11.0,138.57983,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,35.0,2.0,26.0,3.7899714,0.0,0.0,7.0,-8.0,9.0,1.0,0.0,70.65848,0.0
85.0,304.82474,20.927904,86.0,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.10612,0.0,23.478178,4.0,0.0,0.0,13.666259,74.0,4.0,2.0,0.0,60.0,0.0
74.0,214.07211,20.732952,93.11143,18.03488,0.0,0.0,100.0,-7.0,7.0,8.0,22.096598,0.0,30.0,0.0,0.0,0.0,46.820473,-8.0,5.0,2.0,0.0,78.0,0.0
70.0,99.90327,4.0,44.812737,14.642651,1.0,0.634476,92.85819,19.31019,6.0,2.0,16.0,3.0,67.60811,-8.0,0.0,0.0,5.58239,77.94926,2.0,3.0,0.0,100.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
65.0,137.47073,4.0,47.08733,43.225597,1.0,1.0,100.0,-7.0,7.0,8.0,47.727203,3.7702253,5.7496567,2.0,0.0,0.0,67.3868,63.96373,10.0,1.0,10.494844,50.0,0.0
58.360977,134.07597,5.0,42.361294,15.076207,0.0,0.0,93.82151,5.1730666,4.0,6.0,19.50403,4.0,39.67737,0.0,0.0,0.0,65.57995,60.0,5.0,3.0,3.5825033,100.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
75.0,469.71692,9.0,113.70038,10.0,1.0,0.0,84.75941,22.155441,6.0,2.0,8.0,1.0,16.0,-8.0,0.0,0.0,15.500154,-8.0,5.835193,1.0,0.0,83.0,0.0
83.0,432.96793,8.148512,253.31311,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,2.0,13.0,0.0,1.0,1.0,60.73315,-8.0,4.0,1.0,0.0,43.0,0.0
77.0,180.13995,10.657143,70.4571,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,1.0,17.0,7.8952765,0.0,0.0,44.274754,-8.0,3.0,1.0,2.0,54.829594,0.0
88.0,350.74753,10.0,91.363815,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,1.0,21.0,0.17560163,1.0,1.0,6.0,-8.0,5.0,-8.0,0.0,56.884323,0.0
73.82022,177.45702,3.0,64.13354,30.0,1.0,0.0,89.0,65.56064,6.0,5.0,35.0,3.0,54.05754,6.165138,2.0,2.0,13.0,86.227615,4.0,3.0,0.0,63.0,0.0
77.294426,408.6263,-1.4936405,114.75989,28.896795,0.0,0.0,91.756134,40.37119,6.0,6.0,32.04967,2.0,52.53763,0.0,0.0,0.0,9.0,56.90062,9.0,3.0,1.0,75.65777,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
76.0,190.82466,2.0,100.2041,42.483746,0.0,0.0,100.0,-7.0,7.0,8.0,42.53484,2.0,33.0,0.0,2.0,2.0,47.448128,-8.0,4.0,1.0,1.0,80.0,0.0
78.0,119.44554,20.0,90.0,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.39684,0.0,25.0,0.0,2.0,2.0,35.0,56.26669,3.0,2.0,1.0,60.0,0.0
82.0,-8.0,3.0,42.644585,22.0,0.0,0.0,100.0,-7.0,6.0,6.0,16.0,4.0,30.0,6.0,0.0,0.0,17.0,130.36652,4.0,4.0,0.0,71.0,0.0
36.363853,131.27197,1.0,51.202515,22.0,2.0467608,1.8288436,90.883575,6.9987903,-9.0,6.0,24.0,5.0,13.0,3.0,1.0,1.0,22.884243,-8.0,2.0,2.0,0.0,43.0,0.0
88.0,269.64215,3.0,93.985916,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,1.0,24.081072,-8.0,1.0,0.0,-2.8793175,-8.0,1.0,1.0,0.0,32.74364,0.0
81.0,45.48861,23.824366,118.51174,4.0448384,0.0,0.0,100.0,-7.0,7.0,8.0,-9.0,0.0,44.409657,-7.0,0.0,0.0,88.883255,56.749454,2.0,1.0,0.0,100.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
88.0,238.48703,9.438601,87.0,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,1.0,17.0,0.0,0.0,0.0,2.0501864,62.689667,1.0,1.0,0.0,27.450089,0.0
86.0,202.82039,20.518274,172.9216,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,0.0,0.0,0.0,2.0,1.0,7.534142,-8.0,1.0,-8.0,0.0,33.0,0.0
76.0,463.11713,4.610593,98.25116,30.0,0.0,0.0,100.0,-7.0,7.0,8.0,33.0,1.0,41.0,0.0,1.0,2.0,58.997215,-8.0,3.0,2.0,3.0,58.99104,0.0
83.20182,309.0266,3.0,134.176,22.884123,0.0,0.0,91.0,15.63833,6.0,6.0,22.55857,5.0,15.539741,-7.0,0.0,0.0,2.8354073,-8.0,3.0,1.0,0.0,29.100494,0.0
88.0,166.38086,2.0,77.21862,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,1.0,33.280174,16.242048,0.0,0.0,3.0,-8.0,1.0,1.0,0.0,30.772202,0.0
81.79999,198.05103,9.0,92.0,30.0,0.0,0.0,100.0,-7.0,7.0,8.0,45.74331,1.0,35.68735,0.0,3.0,3.0,16.0,-8.0,4.0,1.0,1.0,41.672413,0.0
68.0,206.76823,40.20483,107.30752,9.08314,1.0,1.0,82.39632,37.45439,6.0,5.0,7.6290913,0.0,29.0,0.0,2.0,2.7270555,57.859684,-8.0,1.0,1.0,0.0,98.38927,0.0
83.0,-8.0,9.591816,68.24182,11.768526,0.0,0.0,100.0,-7.0,7.0,8.0,1.1577348,1.0,17.0,0.0,3.0,3.0,9.030576,-8.0,1.0,-6.208997,0.0,33.0,0.0
87.0,196.01286,6.0,68.51412,30.0,0.0,0.0,100.0,-7.0,7.0,8.0,36.163406,3.0,38.460007,-7.0,0.0,0.0,3.0,20.619701,1.0,2.0,0.0,30.188496,0.0
90.0,264.43024,2.0,75.28053,4.0895557,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,2.0,35.0,0.0,2.0,2.0,0.0,49.75213,1.0,1.0,0.0,44.0,0.0
80.0,187.28723,11.0,44.46388,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,1.0,18.0,15.997986,0.0,0.0,1.0,-8.0,3.0,1.0320284,0.0,47.0,0.0
80.052124,179.72629,6.0,86.30085,14.0,0.0,0.0,90.0,23.48943,6.0,6.0,13.047231,1.0,28.0,0.0,0.0,0.0,20.0,52.97176,2.0,2.0,0.0,43.496933,0.0
87.0,212.68718,16.453848,152.26427,22.503616,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,-0.11096113,1.0,0.0,0.0,6.0,-8.0,3.0,1.0,0.0,38.0,0.0
68.0519,199.31793,13.282934,66.676994,-9.0,1.0,1.0,81.404015,78.38318,6.0,5.0,-0.22165376,0.0,53.315712,0.0,2.0,2.0,1.8258883,68.0,0.0,1.0,0.0,97.2149,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
71.0,135.15521,7.0,64.35462,48.79598,0.0,0.0,100.0,-7.0,7.0,8.0,51.784046,1.0,46.27554,3.0,0.0,0.0,72.615974,-8.0,9.2314205,3.0,4.17732,100.0,0.0
85.0,324.05414,3.4079225,87.58237,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,2.0,34.913754,0.0,3.0,2.0,0.13533212,38.48643,3.0,2.0,0.0,47.99314,0.0
89.0,199.79477,5.0,123.5207,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,2.0,22.722313,0.0,3.0,2.0,1.0,18.185518,2.0,2.0,0.0,50.0,0.0
84.0,67.73018,6.4070587,97.34192,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.824869,2.0,27.0,-7.0,0.0,0.0,6.0,7.166174,2.9450517,2.0,0.0,57.0,0.0
62.98851,266.78302,11.0,73.37532,36.921276,1.0,1.0,97.0,-7.0,4.0,2.0,50.614223,1.0,-5.3208117,2.0,0.0,0.0,20.0,-8.0,7.9804893,1.0,1.0,56.0,0.0
87.0,221.71489,23.623718,126.31619,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,4.580206,0.0,16.947866,7.449508,1.0,0.0,3.0,81.91796,3.0,1.0,0.0,78.0,0.0
80.0,-6.7351084,20.0,49.176804,14.692469,0.0,0.0,100.0,-7.0,7.0,8.0,12.945534,0.0,30.612247,0.0,2.0,2.0,7.3490496,47.66587,3.0,3.0,0.0,64.54002,0.0
72.0,133.96318,2.0,54.389626,31.0,0.0,0.0,100.0,-7.0,7.0,8.0,34.0,5.54357,21.0,5.4634194,2.0,1.0,15.623924,49.79894,3.0,3.0,3.0,43.49426,0.0
87.0,184.45633,3.0,84.27987,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.640261,2.0,19.317598,0.9882568,1.0,1.0,5.0,47.093323,2.0,1.0,0.0,35.72798,0.0
74.0,354.83167,19.258,124.20768,24.0,1.0,1.0,92.56255,4.572043,4.0,4.101791,22.061401,0.0,40.0,0.0,1.0,1.0,7.6920214,9.07919,1.0,2.0,0.0,75.0,0.0
59.411682,239.96103,4.0,86.0,70.28927,3.0,1.0,81.70924,3.0,4.0,3.7714348,89.85556,3.0,30.0,0.0,5.952708,5.440044,26.692719,100.0,7.0,2.0,1.8230228,41.396786,0.0
92.29857,256.06924,31.232521,165.28357,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,0.0,23.0,23.970612,0.0,0.0,4.0,-8.0,1.0,1.0,0.0,27.88387,0.0
79.0,151.24252,6.0,37.563114,16.136553,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,1.0536857,32.595547,0.0,1.303358,2.0,21.758434,-8.0,2.0,1.0,1.0,41.862267,0.0
89.69223,348.56534,5.0,101.90108,22.642807,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,2.0,18.0,0.0,0.0,0.0,0.0,95.09672,1.0,1.0,0.0,33.0,0.0
85.0,275.44022,40.829597,239.19391,4.030217,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,49.04741,8.437793,1.0,1.0,0.0,-8.0,1.0,-8.0,0.0,80.0,0.0
69.0,232.62907,21.329655,89.11692,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,0.0,50.0,6.0,0.0,0.0,59.078518,23.19583,5.0,2.0,1.0,62.914917,0.0
75.0,189.32571,12.0,80.52281,16.0,0.0,0.0,93.0,23.371859,6.0,6.0,14.0,1.0,27.450356,0.0,1.0,0.0,6.0,-8.0,2.0,3.0,0.0,73.333435,0.0
65.789185,80.177345,31.53891,71.0,2.5226336,0.0,0.0,88.86727,10.333694,4.0,6.0,6.9629436,0.0,61.49174,7.0,0.0,0.0,-9.0,37.06406,0.0,1.0,0.0,74.15792,0.0
87.0,187.44366,5.0,87.53482,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,36.629597,1.0,63.028515,8.116112,0.0,0.0,10.206701,-8.0,3.0,-8.0,0.0,38.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
85.0,205.50426,7.0,177.36418,14.0,2.0,0.0,92.0,58.770916,6.0,5.0,26.0,1.0,11.0,0.0,2.0,2.0,0.0,73.83945,2.0,1.0,0.0,33.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
71.0,390.7431,25.673336,161.42044,13.0,0.0,0.0,85.01545,13.138985,6.0,6.0,15.0,0.0,27.0,0.0,0.0,0.0,20.443735,51.94518,3.0,1.0,0.0,37.344852,0.0
83.0,288.23868,5.307061,78.0225,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.51515,1.0,18.0,-8.0,0.0,0.0,11.0,48.23238,5.7793646,2.0,0.0,56.058804,0.0
84.0,199.67505,9.0,59.18534,34.57249,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,1.0,26.0,0.0,0.0,0.0,3.0,-8.0,1.0,2.0,0.0,-9.0,0.0
87.0,224.71603,28.505152,123.64075,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,6.0,0.0,-0.05901882,2.0,0.0,0.0,25.488441,-8.0,1.0,-8.0,0.0,26.54317,0.0
68.0,102.580154,3.0,65.66338,15.0,1.0,1.0,100.0,-7.0,7.0,8.0,15.0,4.0,22.051195,-9.0,0.0,0.0,58.357426,77.63042,3.0,3.0,1.0,100.0,0.0
71.48535,229.52977,17.0,92.78436,22.0,1.0,1.0,86.0,15.339344,6.0,5.0,24.261171,0.0,33.0,0.0,4.0,3.0,6.0,20.555346,3.0,1.0,0.0,40.454235,0.0
79.473495,257.51282,11.655834,115.636215,11.0,0.0,0.0,83.72819,45.72776,6.0,6.0,15.0,1.0,14.5081835,-8.428116,0.0,0.0,0.0,-8.0,1.0,1.0,0.0,30.310448,0.0
75.00281,273.90973,2.0,86.0,26.0,0.0,0.0,91.61064,10.190692,4.0,6.0,34.34518,3.0,33.01119,2.0,0.0,0.0,6.0079517,146.72682,1.5916964,2.0,0.0,34.811745,0.0
77.0,411.05493,11.0,91.00796,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.619242,1.0,7.1688876,0.0,0.0,0.0,33.897156,-8.0,9.0,2.0,2.5763342,71.0,0.0
86.0,177.92415,20.280157,119.38446,11.870969,0.0,0.0,100.0,-7.0,7.0,8.0,10.0,0.0,38.0,-8.0,0.0,0.0,7.392472,-8.0,2.0,1.0,0.0,54.86124,0.0
82.0,234.8808,3.0,88.411736,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.925844,1.0,28.0,0.0,0.0,0.0,5.0,70.22696,2.0,1.0,1.0,43.229836,0.0
77.0,137.93063,15.0,103.9371,15.237668,0.0,0.0,93.41211,9.925088,6.0,6.0,18.800861,0.0,33.0,-8.0,0.0,0.0,35.927334,-8.0,6.0,1.0,0.0,100.0,0.0
71.0,132.92935,3.0,96.992714,13.988586,2.0,1.0,78.04944,35.80973,6.0,2.5413609,3.068809,2.0,24.0,0.0,0.0,0.0,48.873154,25.511875,6.0,2.0,1.0,75.0,0.0
79.0,219.92947,12.586712,98.76808,17.0,0.0,0.0,100.0,-7.0,6.0,6.0,16.0,0.0,48.011543,1.0,1.0,1.0,41.512676,-8.0,3.0,1.0,1.0,89.014336,0.0
67.96592,101.954544,4.0,72.0,3.7473702,0.0,0.0,82.12419,60.565586,6.0,6.0,8.0,0.0,75.5043,0.0,1.0,0.0,58.783424,-3.558218,3.0,1.0,0.0,100.0,0.0
84.0,271.33786,20.0,94.83361,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.705008,0.0,30.0,0.0,0.0,0.0,17.156023,49.596367,4.0,2.0,0.0,78.0,0.0
68.271736,121.3649,7.0,65.72891,32.005146,0.0,0.0,100.0,-7.0,7.0,8.0,38.001694,1.0,21.007929,0.0,0.0,0.0,64.90505,-8.0,8.0,3.0,1.0,67.01851,0.0
88.0,360.9446,21.40983,92.0,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,0.0,19.0,7.6680365,0.0,0.0,1.0,70.2017,3.0,2.0,0.0,30.11491,0.0
73.0,129.02779,4.0,85.13903,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,2.0,40.80321,0.0,4.0,3.9991243,38.236996,68.0,10.0,2.0,0.0,75.0,0.0
63.564274,340.776,9.0,76.44034,32.0,0.0,0.0,100.0,-7.0,7.0,8.0,39.5213,1.0,22.0,3.0,2.0,1.0,80.63923,59.37376,5.0,3.0,4.3189673,67.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
87.0,180.64398,35.19202,93.0,7.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.3659043,0.0,20.0,0.0,2.0,2.0,0.0,-8.0,1.0,1.0,0.0,40.0,0.0
65.24031,63.73175,3.0,-9.0,8.181065,0.0,0.0,100.0,-7.0,7.0,8.0,12.561107,4.0,56.82076,0.0,1.0,2.0,41.42072,65.10556,4.0,2.0,0.0,100.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
90.0,238.91025,7.0,90.0,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,38.0,1.0,14.738813,-7.0,1.0,0.0,4.9137044,79.0,4.0,1.0,0.0,100.0,0.0
62.0,111.03782,2.0,23.235138,13.0,3.0,0.0,86.0,33.92969,6.0,5.0,16.785433,5.0,36.0,0.0,0.0,0.0,61.75553,91.07913,5.0,4.0,1.0,73.60023,0.0
81.0,186.36754,3.0,70.73063,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,1.0,88.70902,0.0,0.0,0.0,31.11494,57.371582,3.0,4.0,-9.0,100.0,0.0
60.920673,137.69936,2.0,62.294216,15.0,0.0,0.0,91.7794,58.949844,6.0,6.0,12.012603,3.0,38.79993,-8.0,0.0,0.0,68.55957,51.64509,5.2296925,10.05163,4.0,78.572296,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
91.89737,277.2396,49.30455,196.69984,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,2.5032432,0.0,9.395502,0.0,0.0,0.0,0.0,-8.0,1.0,-8.0,0.0,100.0,0.0
56.560978,144.46516,9.0,83.25305,25.092627,1.0,0.0,92.0,-7.0,4.730365,5.2157564,19.0,1.0,23.544239,0.0,0.0,0.0,76.41989,33.829227,13.063719,2.0,7.608088,71.0,0.0
81.40747,343.9933,48.08805,130.60872,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,0.0,53.648792,0.0,0.0,0.0,35.0,32.385258,3.0,2.9578736,0.0,75.0,0.0
79.0,120.26738,4.702224,52.193817,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,2.0,31.143394,-8.0,0.0,0.0,43.040665,-8.0,4.0,2.0,1.0,75.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
70.0,46.517662,1.0,54.003845,13.0,2.0,2.724414,91.0,52.41266,6.0,2.0,14.289185,5.0,14.358017,0.0,1.0,1.0,15.0,-8.0,4.0,1.0,0.0,94.18836,0.0
86.721565,281.04227,26.41893,103.10674,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.2338524,0.0,43.135487,-8.0,0.0,0.0,21.477884,-8.0,2.0,1.4303182,0.0,56.0,0.0
81.0,195.39926,10.0,91.76589,23.413042,0.0,0.0,94.0,79.21952,6.0,6.0,19.0,2.0,25.0,14.576901,0.0,0.0,19.189035,-8.0,4.0,2.0,0.0,57.0,0.0
80.0,191.87875,1.0,90.696655,18.0,0.0,0.0,98.081085,7.247022,5.868663,6.0,19.0,1.0,48.462196,0.0,1.0,1.0,15.0,60.23914,2.0,3.0,0.0,60.0,0.0
87.0,209.69553,2.0,76.148346,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.0,1.0,17.0,0.0,2.0,2.0,13.0,-8.0,3.0,-7.9263806,0.0,44.0,0.0
83.0,266.28302,7.0,144.78735,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,1.0,25.0,-7.0,0.0,0.0,24.259201,61.924053,4.0,-3.9842682,2.0,44.0,0.0
71.0,371.79352,2.0,103.52628,35.0,0.0,0.0,92.0,35.295273,6.0,6.0,34.0,3.0,13.0,0.0,1.0,2.0,5.1783953,-8.0,5.0,3.0,0.0,67.0,0.0
75.0295,197.56384,15.0,80.589714,21.167318,0.0,0.0,100.0,-7.0,7.0,8.0,27.287989,0.0,37.334003,0.0,0.0,0.0,45.371395,-8.0,7.0,2.0,1.0,70.944,0.0
61.044506,-8.0,1.0832534,20.19692,4.00011,2.0,1.7460496,100.0,-7.0,7.0,8.0,2.9624295,3.0,17.0,0.0,1.0,1.0,62.572678,30.922003,3.0,1.0,0.0,44.260563,0.0
72.0,218.69644,4.196978,64.09459,28.0,0.0,0.0,89.0,-7.0,6.0,6.0,30.0,5.2932253,41.0,0.0,1.0,1.0,0.0,62.487972,2.0,4.0,0.0,50.0,0.0
66.0,469.4225,2.0,98.666466,47.281345,0.0,0.0,93.0,53.310383,6.0,6.0,47.88856,4.0,25.0,0.0,4.0,4.222386,70.28882,147.11124,7.43341,1.0,6.124579,57.136353,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
77.0,90.1451,3.0,52.41491,2.2231507,0.760386,0.0,100.0,-7.0,7.0,8.0,2.2575166,2.0,33.0,6.327718,3.5025117,3.0,11.0,-8.0,3.0,2.0,0.0,100.0,0.0
75.44278,341.26028,5.0,101.02372,16.0,0.0,0.0,91.294495,11.047185,6.0,6.0,15.0,2.0,17.0,0.0,3.0,3.0,16.0,-8.0,6.676904,1.0,1.0,83.0,0.0
71.39184,134.31995,3.0,93.89187,11.0,3.0,3.9107254,80.51235,12.097559,6.0,3.0,9.711505,1.0,29.0,0.0,3.0,2.0,1.0,-8.0,1.0,1.0,0.0,60.638958,0.0
81.0,166.71342,5.0,81.89359,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.020193,2.0,52.37748,12.868998,1.0,1.0,4.4651527,82.927055,3.0,2.0,0.0,43.0,0.0
84.550354,156.09746,4.0,45.44088,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,2.0,28.0,0.0,2.0,2.0,13.895537,-8.0,1.0,2.0,0.0,46.09557,0.0
8.388936,140.07655,5.0,43.986786,18.0,0.0,0.0,87.52521,-7.0,4.0,6.0,31.0,2.4003127,23.0,-7.0,0.0,0.0,47.708782,86.72072,2.0,1.0,2.0,28.11184,0.0
86.0,339.46698,2.0,84.56501,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.475428,6.0,15.924161,0.0,0.0,0.0,4.0,50.930202,2.0,2.0,0.0,18.128574,0.0
77.0,17.219389,5.0,28.379103,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,4.0,52.56038,13.286318,0.0,0.0,11.0,-8.0,4.0,1.0,0.0,92.64289,0.0
67.0,96.05766,5.0,58.35928,28.754093,1.0,1.0,100.0,-7.0,6.0,8.0,32.0,5.0,36.059223,0.0,2.0,3.0,39.035423,-8.0,3.0,2.0,1.0,57.0,0.0
76.0,282.43622,10.252163,76.68888,28.78574,0.0,0.0,89.0,3.0,4.0,6.0,35.0,1.0,22.0,10.346591,0.0,0.0,8.0,-8.0,4.0,1.0,0.0,28.32419,0.0
80.0,302.5993,26.134998,218.90613,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,31.101183,0.0,28.0,5.0,0.0,0.0,33.913174,-8.0,4.0,3.0,1.0,66.45267,0.0
79.17356,226.06764,3.4804432,63.136127,34.627735,0.0,0.0,100.0,-7.0,7.0,8.0,48.09932,5.0,29.0,-7.0,0.0,0.0,27.026266,55.958702,4.0,2.0,1.0,33.0,0.0
