estimate_of_risk,months_since_first_trade,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,nr_trades_insolvent_for_over_60_days,nr_trades_insolvent_for_over_90_days,percentage_of_legal_trades,months_since_last_illegal_trade,maximum_illegal_trades_over_last_year,maximum_illegal_trades,nr_total_trades,nr_trades_initiated_in_last_year,percentage_of_installment_trades,months_since_last_inquiry_not_recent,nr_inquiries_in_last_6_months,nr_inquiries_in_last_6_months_not_recent,net_fraction_of_revolving_burden,net_fraction_of_installment_burden,nr_revolving_trades_with_balance,nr_installment_trades_with_balance,nr_banks_with_high_ratio,percentage_trades_with_balance,cond
69.0,402.2028,6.0,157.42761,39.97242,0.0,0.0,94.0,-7.0,4.0,6.0,42.0,2.0,24.0,3.7654724,3.0,3.0,33.782085,74.23575,8.0,3.0,0.0,50.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
62.31986,282.1984,20.041847,74.0,7.0,1.6456594,1.399313,72.631935,41.04279,4.0,5.0,8.603868,0.0,93.9085,0.0,1.0,1.0,-9.0,-8.0,0.0,1.0,-9.0,71.0,2.0
61.0,135.13675,8.0,49.875126,17.0,3.0976658,1.0,78.44184,50.184895,6.0,3.0,19.0,2.0,41.325752,0.0,1.0,1.0,26.066273,67.526985,1.5124651,6.1634526,0.0,88.48537,2.0
70.0,123.183174,11.91982,46.73389,10.0,0.0,0.0,72.43032,19.2079,6.0,6.0,7.0,1.9612551,43.303658,0.0,0.0,0.0,12.667577,90.83217,1.0,3.0,0.0,90.701675,2.0
84.0,274.1962,5.0,83.55976,30.065622,0.0,0.0,100.0,-7.0,6.0,8.0,42.13634,4.0,45.468143,1.0,0.0,0.0,12.861096,76.827835,3.0,2.0,0.0,62.1633,2.0
81.0,201.45012,10.0,62.969196,19.208464,0.0,0.0,100.0,-7.0,7.0,8.0,17.516315,3.0,31.835735,-7.0,0.0,0.0,3.0,72.95054,1.7202502,2.0,0.0,33.643574,2.0
66.0,98.03735,15.344332,51.459984,7.0,1.0,0.0,85.01763,14.878779,6.0,6.0,4.948723,0.0,73.05145,1.0,1.0,2.0,0.0,99.12058,0.0,2.0,0.0,75.0,2.0
65.0,253.71654,2.0,95.62915,72.05761,0.0,0.0,100.0,-7.0,7.0,8.0,78.974304,3.3081908,29.0,0.0,3.0,2.0,58.610413,-8.0,8.0,5.0,4.9151053,60.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
64.0,398.8213,7.0,130.87001,7.7921915,1.0,1.0,68.061584,13.490686,6.0,5.0,9.0,1.0,27.27687,-7.0,0.0,0.0,67.457954,77.4675,2.0,1.0,0.0,80.0,2.0
64.66462,120.073875,32.727875,59.459175,6.317883,0.0,0.0,73.99789,1.7335315,6.0,6.0,5.448213,0.0,50.0,0.0,0.0,0.0,66.06959,74.760445,2.0,2.0,0.0,82.97693,2.0
67.36563,133.85857,16.9964,49.630024,10.0,0.0,0.0,85.58171,28.94476,6.0,6.0,14.0,1.0,50.743565,0.0,0.0,0.0,87.49213,64.43167,1.0,3.0,0.0,75.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
61.0,101.09304,17.652557,47.74415,7.0,3.0,2.1736207,62.73633,23.561077,6.0,4.8389025,6.3544097,0.0,25.0,-7.0,0.0,0.0,33.55392,-8.0,3.0,1.0,0.0,98.43468,2.0
70.0,134.39926,3.0,64.65741,25.0,0.0,0.0,89.91654,34.21152,6.0,6.0,30.617392,4.0,64.531746,3.0,3.0,2.2938218,37.694496,82.722725,4.0,3.0,0.0,100.0,2.0
65.0,317.45145,32.78422,83.40865,11.087538,1.0,1.0,74.25462,1.0,4.0,3.0,14.0,0.0,79.19844,-7.0,0.0,0.0,-8.921998,66.03886,0.0,3.0,-9.0,67.0,2.0
66.0,90.528305,12.0,44.911163,6.8166585,0.0,0.0,27.292551,3.0,4.0,6.0,5.0,1.0,98.5515,0.0,0.0,0.0,0.0,77.95779,-9.0,3.0,0.0,83.0,2.0
64.0,105.17507,7.3229375,42.476658,13.0,0.0,0.0,89.0,-7.0,4.7176003,6.0,14.335564,2.0,55.101135,0.0,0.0,0.0,39.940853,86.93294,1.0,3.0,0.0,76.109085,2.0
64.0,142.76805,20.0,63.44115,12.315107,0.0,0.0,79.273384,5.8238363,6.0,6.0,13.460699,0.0,38.68174,0.0,0.0,0.0,47.69002,57.70558,2.0,3.0,1.0,71.81806,2.0
69.0,266.82593,17.0,71.585106,10.0,1.0,1.0,24.883121,24.36482,6.0,3.0,6.6447372,0.0,13.696628,0.0,0.0,0.0,3.3221164,-8.0,2.0,1.0,0.0,50.0,2.0
55.250298,152.61098,11.0,80.414696,6.7623863,3.475349,2.8341897,83.18908,21.78679,6.0,6.0,9.0,1.0,99.27936,0.0,0.0,0.0,0.0,92.824005,-9.0,2.0,-9.0,67.0,2.0
66.0,160.17421,3.0,76.68388,22.0,3.0,2.8821034,31.213036,30.616705,6.0,2.0,29.0,3.0,46.1282,0.0,1.0,1.0,29.801197,87.29005,2.0,2.0,0.0,100.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
63.755177,187.50655,2.0,64.46834,42.449184,0.0,0.0,100.0,-7.0,6.0,8.0,51.78962,6.394796,35.318035,1.0,3.7585492,3.0,45.041344,83.11455,4.0,4.0,1.0,67.0,2.0
56.255867,106.99609,14.0,58.137234,17.646952,0.0,0.0,81.2229,9.980282,6.0,6.0,16.0,0.0,23.048975,0.0,0.0,0.0,88.50179,-8.0,7.497043,2.0,1.0,87.90917,2.0
76.0,303.20462,3.0,98.421455,44.175575,0.0,0.0,100.0,-7.0,7.0,8.0,50.2134,2.0,31.777958,15.264907,0.0,0.0,38.538204,88.3356,7.301525,2.0,1.0,50.953236,2.0
71.57317,108.199814,20.0,53.290096,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,0.0,58.029327,-7.0,0.0,0.0,92.65334,86.96475,3.0,3.0,2.0,100.0,2.0
70.6682,124.93526,12.0,84.93412,27.0,0.0,0.0,89.0,20.53356,6.0,6.0,34.99448,0.0,25.654093,-7.0,0.0,0.0,70.62385,-8.0,2.0,1.0,1.0,78.0,2.0
64.0,231.53851,6.0,115.778175,20.0,0.0,0.0,88.15058,21.60657,6.0,6.0,20.0,1.0,15.0,0.0,1.0,1.0,93.39605,-8.0,9.0,1.0,9.692024,71.0,2.0
68.46663,195.08087,2.0,67.0,47.935886,0.0,0.0,100.0,-7.0,5.0,6.0,59.432076,6.0,36.0,-7.0,6.3320546,5.3965096,63.57749,95.45697,9.605227,4.0,1.0,75.0,2.0
57.078415,79.30246,7.0,44.43956,8.511929,0.0,0.0,76.31755,-7.0,2.6933348,5.0,9.0,1.0,17.0,0.0,0.0,0.0,8.0,-8.0,1.0,-2.4948428,0.0,34.603027,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
70.58937,113.55765,5.0,59.054977,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,6.8449807,1.0,36.0,0.0,1.0,1.0,-8.800697,-8.0,0.0,1.0,0.0,13.797042,2.0
66.513725,315.20798,6.0,88.17836,18.894503,0.0,0.0,87.17618,2.0,4.0,6.0,18.0,0.8924411,-9.0,0.0,1.0,1.0,44.731503,-8.0,6.0,1.0,0.0,55.0,2.0
65.98418,175.66747,8.857887,105.112915,18.0,0.0,0.0,89.554855,15.36832,6.0,6.0,22.0,2.0,50.240738,0.0,0.0,0.0,91.597046,92.916176,6.0,2.0,2.0,95.94255,2.0
70.0,162.99977,3.0,66.916466,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,2.0,13.762479,0.0,0.0,0.0,27.08179,-8.0,7.0,2.0,1.0,60.0,2.0
84.0,215.97928,11.0,75.840866,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.178917,1.0,50.0,0.0,0.0,0.0,12.914644,56.629353,2.0,6.024349,0.0,71.0,2.0
85.0,310.2414,20.0,99.28521,13.0,0.0,0.0,91.0,9.228134,6.0,6.0,13.0,0.0,18.688154,-7.0,0.0,0.0,5.0,7.1345453,2.0,1.0,0.0,38.790714,2.0
71.0,158.38737,2.0,48.816948,15.0,1.0,1.0,100.0,-7.0,7.0,8.0,16.0,3.5773745,11.0,0.0,0.0,0.0,0.0,-8.0,1.0,1.0,0.0,21.165604,2.0
68.0,118.885345,7.0,76.21396,30.283455,0.0,0.0,100.0,-7.0,7.0,8.0,36.60172,3.0,43.70083,-7.0,4.0,4.0,66.15233,77.3996,21.056688,2.0,3.0,100.0,2.0
68.0,156.62971,3.0,72.0,33.0,0.0,0.0,92.327835,45.632053,6.0,6.0,34.977036,5.0,32.48564,0.0,2.0,1.9601526,59.218784,94.81009,6.0,3.0,2.0,86.0,2.0
63.21028,310.547,10.220855,91.709724,17.926544,2.0,1.0,80.97726,57.328045,6.0,4.0,18.0,1.0,37.0,0.0,2.0,2.0,85.99438,76.13771,5.0,2.0,3.0,78.0,2.0
75.0,343.60754,15.261054,115.21914,17.739016,2.0,0.0,75.43637,41.22449,6.0,5.0,24.0,0.0,37.0,1.0,1.0,1.0,17.687414,86.94176,4.0,1.7256397,0.0,80.0,2.0
63.6744,46.75969,9.0,-9.0,7.310354,0.0,0.0,84.607956,35.09321,6.0,6.0,9.0,2.0,24.0,0.0,3.0,2.1136398,84.30268,-8.0,1.0,1.0,1.0,60.0,2.0
61.421555,153.90903,10.0,59.23634,15.0,1.0,1.0,89.20525,24.621424,6.0,4.0,15.958938,1.0,29.19143,0.0,0.0,0.0,64.25686,-8.0,4.0,1.0,2.0,67.0,2.0
85.0,336.27847,20.0,84.74843,12.084535,0.0,0.0,100.0,-7.0,7.0,8.0,13.436253,1.0,65.17138,-6.769284,0.0,0.0,11.014144,75.8481,0.0,2.0,0.0,31.819551,2.0
60.12727,102.34482,4.1392474,58.0,12.0,1.1868007,1.0,74.273094,8.188717,6.0,4.648377,18.0,3.0,71.816505,0.0,0.0,0.0,2.0,88.99543,-1.5069519,3.0,0.0,67.0,2.0
73.0,188.0522,5.0,64.22224,19.749556,0.0,0.0,91.77848,35.675587,6.0,6.0,20.0,1.4852,34.067184,0.0,2.0,2.0,95.64785,94.90875,3.0,1.0,1.0,100.0,2.0
-9.0,194.12715,2.982522,77.57164,30.0,0.0,0.0,83.81433,1.0,4.0,6.0,26.0,1.0,22.0,0.0,0.0,0.0,56.897163,-8.0,6.0,1.0,4.318666,46.84922,2.0
38.148186,102.661995,3.3430085,53.540203,17.0,0.0,0.0,73.035614,5.0,4.0,6.0,7.0,2.0,18.0,0.0,4.0,4.968738,51.707237,-8.0,4.0,1.0,1.0,60.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
82.0,328.28012,3.0,68.0,34.94077,0.0,0.0,100.0,-7.0,7.0,8.0,37.0,3.0,8.099312,3.0,2.3958364,2.0,5.0,78.02068,2.0,1.0,0.0,25.0,2.0
87.0,185.5144,35.724155,74.63745,7.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,0.0,15.564302,-7.0,0.0,0.0,0.0,-8.0,1.0,1.0,0.0,63.24018,2.0
75.437645,128.58012,19.15331,52.20466,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,0.0,67.03758,-8.0,0.0,0.0,13.0,49.48513,1.0,4.0,0.0,62.87712,2.0
56.011005,136.8356,14.0,61.82141,15.0,2.0,1.0,58.911747,5.0,4.0,5.0,15.0,1.0,62.215397,0.0,0.0,0.0,1.0,76.00854,1.0,2.0,1.0,71.0,2.0
68.0,166.61641,35.416073,117.15183,14.015489,0.0,0.0,80.12505,16.764235,6.0,6.0,17.01461,0.0,20.047283,12.1275,0.0,0.0,38.975384,-8.0,3.0,1.0,0.0,50.0,2.0
-9.0,153.83908,14.525725,76.0,7.3295984,3.7235749,2.4434478,57.425983,3.1384227,-9.0,5.0,12.034471,0.0,36.0,0.0,0.0,0.0,51.048763,-8.0,3.0,1.0,2.0,57.0,2.0
59.833336,253.21387,3.0,78.29383,21.0,1.0,1.0,89.37204,-7.0,2.1348202,6.0,7.0,2.0,29.0,0.0,4.0,4.0,42.169247,91.49903,7.010847,3.0,0.0,71.0,2.0
62.74751,193.79112,7.0,58.118824,33.26441,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,3.091076,19.069126,0.0,2.0,2.0,81.551765,42.773273,7.0,1.0,5.9667406,65.006226,2.0
82.23373,183.08221,4.0,80.33396,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.861078,2.0,33.0,-8.0,0.0,0.0,61.336945,7.120598,5.0,2.0,0.0,80.0,2.0
68.0,110.05141,8.0,60.88133,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.060987,3.0,12.797635,0.0,2.0,2.0,34.46583,-8.0,11.624811,1.0,3.0876117,63.72193,2.0
71.0,91.975006,9.0,44.29909,6.617755,0.0,0.0,85.653694,-7.0,6.0,6.0,7.722785,1.0,38.0,0.0,0.0,0.0,43.234596,97.84479,2.0,2.0,0.0,80.0,2.0
89.0,286.47916,9.709587,72.91306,19.164186,0.0,0.0,100.0,-7.0,7.0,8.0,23.184538,1.0,11.0,-7.0,2.0,2.0,0.0,-8.0,0.0,1.0,0.0,4.794734,2.0
75.0,114.85967,12.0,61.759686,33.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.282429,1.0,23.0,0.0,1.0759948,1.0,33.55513,79.26286,11.0,3.0,3.0,83.0,2.0
74.0,165.88232,44.043358,101.80945,9.0,0.0,0.0,89.34717,7.902396,6.0,6.0,6.466739,0.0,70.99752,9.973646,0.0,0.0,-8.0,-8.0,0.0,1.0,0.0,35.48679,2.0
-9.0,162.5012,37.90892,77.0,10.647329,2.0,1.0,72.457954,-7.0,0.23830232,5.0,14.0,0.0,61.042458,0.0,5.4225183,4.4291425,114.10092,27.057041,2.0,2.0,2.0,80.17946,2.0
79.0,251.94044,3.0,84.0,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,5.0,30.93721,0.0,1.0,1.0,28.169199,-8.0,2.0,2.0,0.0,42.86025,2.0
64.0,166.44028,3.0,67.82867,34.470615,2.0,1.0,84.011284,9.26669,5.282277,3.0,29.0,4.0,26.057789,0.0,3.4738061,3.0,22.517237,81.728745,5.0,4.5481844,1.0,57.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
76.31661,187.01328,5.0,62.0,17.90502,0.0,0.0,100.0,-7.0,7.0,8.0,21.960684,2.0,10.125787,1.0,1.0,1.0,73.97256,-8.0,3.0,1.0,2.0,57.0,2.0
65.0,317.0691,25.738039,86.0,15.930138,0.0,0.0,79.20102,1.0,1.2131132,6.0,20.0,0.0,28.875504,0.0,0.0,0.0,64.62702,-8.0,2.0,1.0,1.0,41.793526,2.0
71.5717,111.14613,4.0,5.5670013,8.492796,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,4.0,25.0,3.0,4.0,4.3034744,42.34224,90.10449,2.0,1.0,1.0,62.01097,2.0
61.220303,306.37012,5.5063186,123.15327,38.70975,1.0,0.0,71.133995,-7.0,4.0,4.5966024,36.095535,2.0,21.364277,0.0,2.0,2.0,44.606743,35.75325,7.0,3.0,3.0,50.25542,2.0
77.547745,191.31221,14.310108,82.05779,19.0,1.0,0.0,91.180855,35.592575,6.0,2.0,25.0,1.0,25.0,-8.0,0.0,0.0,27.0,91.44077,3.6511564,2.0,0.0,67.20213,2.0
73.0,191.1958,2.0,23.576408,1.0373669,0.0,0.0,100.0,-7.0,7.0,8.0,8.761825,2.0,52.893757,0.72608554,3.0,3.0,60.222324,98.73177,2.0,2.0,0.0,100.0,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
67.28891,47.596375,11.0,72.0,12.0,2.0,0.0,85.57446,22.446304,6.0,4.7300014,7.753712,0.72662663,24.0,-6.586898,0.0,0.0,35.59342,-8.0,3.0,1.0,0.0,44.0,2.0
60.266037,25.631504,9.226896,-4.9618373,-9.0,0.0,0.0,64.17393,22.684204,6.0,6.0,5.0,1.0,44.80495,0.0,1.0,1.0,20.0,64.74597,1.0,2.0,1.0,75.15869,2.0
75.0,133.71959,19.69813,60.298042,10.39224,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,0.0,89.324905,0.0,4.0,4.3845396,0.0,-8.0,-1.8817486,1.0,0.0,100.0,2.0
66.0,231.70567,13.302567,94.019035,8.558295,1.0,0.0,-9.0,18.889427,6.0,5.0,13.0,0.0,16.886732,0.0,4.0,4.0,32.454445,-8.0,2.0,1.0,0.0,51.64063,2.0
68.0,99.59421,3.0,62.867966,30.467546,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,1.0,16.382929,-7.0,0.0,0.0,72.76968,-8.0,11.684275,1.0,2.0,71.0,2.0
68.0,160.68549,9.0,83.90789,44.798805,0.0,0.0,100.0,-7.0,7.0,8.0,45.964764,0.0,60.29243,0.0,0.0,0.0,101.205345,80.93767,8.0,3.0,5.9807234,100.0,2.0
63.0,268.61026,3.5369987,65.0,51.515926,0.0,0.0,100.0,-7.0,7.0,8.0,46.773712,5.0,26.0,0.0,3.0,3.0,36.039455,128.4516,7.0,3.0,1.1989167,44.260937,2.0
75.0,223.31932,1.3132249,44.21792,7.163899,0.0,0.0,100.0,-7.0,7.0,8.0,10.243777,3.0,41.197815,0.0,2.9937034,2.0,39.342945,-8.0,3.0,1.0,0.0,64.0,2.0
73.07249,176.17664,2.0,107.14436,40.406387,0.0,0.0,100.0,-7.0,7.0,8.0,52.476833,5.0,49.432556,0.0,2.0,2.0,77.17487,94.34863,6.0,3.0,1.0,100.0,2.0
-9.0,-9.0,-8.35809,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
68.0,344.32758,4.0,104.10345,25.0,3.5794213,0.0,74.48018,10.831596,6.0,2.0,30.567904,1.0,33.0,0.7108316,2.0,2.0,7.4505534,99.790764,4.0,2.0,0.0,67.0,2.0
77.0,269.23456,8.0,114.956116,12.0,0.0,0.0,85.62934,1.2031457,4.0,6.0,15.0,1.0,25.0,12.3234215,0.0,0.0,7.939576,-8.0,3.0,1.0,0.0,50.0,2.0
63.0,280.189,9.0,88.45466,13.0,1.0,1.0,87.02946,-7.0,4.0,4.0,13.0,0.0,30.0,0.0,0.0,0.0,35.729042,-8.0,3.0,1.0,0.0,60.213444,2.0
87.0,312.15396,7.0,87.0,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,1.0,23.0,0.0,0.0,0.0,-2.2032752,-8.0,-9.0,1.0,0.0,-2.6284375,2.0
81.0,327.11166,11.0,81.90643,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.543865,0.0,24.0,-8.0,0.0,0.0,33.41445,-8.0,5.0,1.0,0.0,51.454205,2.0
61.425434,116.4541,4.0,59.63115,15.0,0.0,0.0,83.39832,21.174404,6.0,6.0,18.417866,1.0,15.193512,0.0,1.941086,2.0,75.86839,91.504234,6.068615,2.0,2.0,83.0,2.0
57.437748,112.530655,11.0,68.73896,13.0,1.0,0.51287454,88.0,11.980411,4.0,4.0,6.3372927,0.0,24.0,0.0,1.0,1.0,87.75901,83.904854,6.0,2.0,5.6644945,86.0,2.0
71.51516,99.30555,1.9180043,48.082226,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.0407887,4.0,32.961555,3.0,1.0,1.0,20.327557,98.989975,6.0,3.0,0.0,73.0,2.0
72.0,138.89351,2.0,54.452103,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,34.0,4.692033,26.2743,0.0,2.0,2.0,23.984407,106.90589,5.0,4.0,0.0,50.0,2.0
79.0,185.2715,4.0,76.770836,28.133896,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,4.0,67.16986,-7.0,3.0,2.9452333,87.97658,82.0,1.0,3.7672753,0.0,100.0,2.0
68.0,326.307,5.0,96.0,16.0,0.0,0.0,79.65866,-7.0,4.0,6.0,19.0,2.0,38.0,0.0,0.0,0.0,0.0,97.57129,2.0,2.0,0.0,67.0,2.0
72.72441,207.458,2.149231,76.86578,41.216675,0.0,0.0,100.0,-7.0,7.0,8.0,51.2684,2.0,33.0,11.3045435,0.0,0.0,29.839067,61.746502,4.0,2.0,2.0,50.0,2.0
69.0,262.18073,3.0,68.0,45.40122,0.0,0.0,96.0,-7.0,6.0,6.0,43.076286,6.1606355,49.161922,0.0,0.0,0.0,31.493143,76.55624,6.0,21.5061,1.0,67.0,2.0
-9.0,-9.0,-6.7514005,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
68.0,-8.199927,4.374655,8.797718,9.811816,0.0,0.0,100.0,-7.0,7.0,8.0,3.798672,1.0,97.7931,0.0,3.0,3.0,5.740756,-8.0,1.0,2.0,0.0,89.78219,2.0
62.736088,246.60445,2.85272,51.52447,16.0,1.0,0.0,93.0,31.375698,6.0,3.0576487,16.0,6.0,15.0,0.0,1.0,1.0,50.67016,-8.0,8.0,1.0,4.0,60.828663,2.0
74.0,284.7698,11.0,84.28603,20.540215,0.0,0.0,73.56392,15.079562,6.0,5.97622,25.442305,0.0,28.093138,0.0,3.0,2.0,12.0,-8.0,2.0,1.0,0.0,48.1897,2.0
67.0,64.33374,1.0,39.340855,41.352135,0.0,0.0,100.0,-7.0,7.0,8.0,36.458645,6.8799515,43.0,8.0,0.0,0.0,20.167685,77.45894,8.0,22.92852,0.0,67.0,2.0
73.0,258.6723,4.0,73.59768,29.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,5.0,15.806317,13.687764,0.0,0.0,70.84736,-8.0,7.0,1.0,3.0,71.0,2.0
69.0,158.77217,6.0,71.0,29.734034,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,1.0,36.0,-8.0,0.0,0.0,80.405,69.50962,6.0,2.0,3.0,81.57397,2.0
66.540085,178.57025,2.0,77.63435,51.463852,1.4159582,1.0,94.44987,55.41291,6.0,3.5824304,47.13955,4.0,29.0,0.0,1.0,1.0,53.760727,84.441635,7.8404007,4.0,4.0,75.0,2.0
77.0,221.64003,4.0,88.12944,28.0,1.0,1.0,92.0,16.986845,6.0,4.6133213,25.0,3.0,39.0,0.0,1.0,1.0,0.32382646,90.0,2.0,2.0,0.0,43.57107,2.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0
66.0,74.94219,8.0,-9.0,9.693218,1.1459925,2.0,100.0,-7.0,6.0,8.0,7.0,1.0,55.179035,0.0,0.0,0.0,47.85768,9.484995,3.0,2.0,0.0,72.26811,2.0
1.4386641,125.99624,34.02381,74.41648,4.0047245,3.736767,3.9828389,84.04144,45.350143,6.0,5.0,10.909875,0.0,100.0,0.0,0.0,0.0,-9.0,-8.0,-9.0,-2.6267526,-9.0,43.0,2.0
71.0,119.10766,6.0,69.52516,25.923182,0.0,0.0,93.683975,2.0,4.0,6.0,29.0,1.0,64.73985,1.0,0.0,0.0,73.11672,97.06221,4.0,3.0,2.0,83.48365,2.0
58.194523,119.24506,7.81018,58.0,9.059629,2.0,2.0,50.161865,19.765848,6.0,4.0,12.0,0.0,22.0,0.0,0.0,0.0,67.28026,44.090572,3.0,1.0,0.0,68.24256,2.0
70.0,248.48064,5.0,53.65509,38.765015,0.0,0.0,100.0,-7.0,7.0,8.0,54.880833,3.0,18.0,0.0,5.0,5.4784484,11.0,76.287285,9.0,2.0,1.0,70.95262,2.0
62.888,142.88301,12.0,84.497826,14.0,4.007869,2.4963648,80.41123,32.972694,6.0,5.0,6.920793,0.0,18.0,0.0,0.0,0.0,44.78686,-8.0,3.0,1.0,0.0,78.88548,2.0
72.0,5.4539323,1.0,24.0288,9.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.9549575,2.0,24.0,0.0,2.0,2.0,0.0,94.10532,1.0,2.0,0.0,78.0,2.0
72.0,120.34522,2.0,40.406548,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,3.0,22.0,0.0,4.5786495,4.826854,38.724277,70.987175,4.0,2.0,0.0,64.62659,2.0
76.573845,157.05203,4.331414,73.06233,17.44292,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,1.0,43.9176,0.0,0.0,0.0,34.225975,100.0,7.0,2.0,0.0,100.0,2.0
62.470627,139.04018,3.0,60.037395,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,3.0,39.0,4.0,1.0,1.0,68.896194,90.86293,7.0,4.0,5.3230944,80.0,2.0
63.0,81.42421,7.0,57.618114,7.0,0.0,0.0,88.0,4.425873,4.0,6.0,7.0,1.0,66.064125,0.0,0.0,0.0,4.941169,-8.0,1.0,1.0,0.0,75.0,2.0
68.0,159.26834,2.0,65.60492,49.204735,0.0,0.0,100.0,-7.0,7.0,8.0,41.770374,4.0,25.0,-7.0,4.78771,4.779391,53.0342,84.75479,11.214187,3.0,2.0,80.0,2.0
66.0,132.64491,7.794577,49.730045,12.884179,1.0,0.0,69.50449,21.426758,6.0,5.0,17.0,2.0,42.90789,0.0,0.0,0.0,54.35687,100.0,2.0,2.0,0.7504691,77.38808,2.0
84.0,95.83841,6.0,70.31913,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.0485687,1.0,40.0,0.0,4.0,4.0,18.0,76.0,4.0,2.0,0.0,79.62349,2.0
64.0,175.06187,2.0,79.0,47.401386,0.0,0.0,97.0,49.065777,6.0,6.0,43.97277,5.0,29.0,-8.0,1.0,1.0,72.68122,82.0,9.47061,3.0,1.0,75.0,2.0
67.0,230.08301,2.0,87.0,35.684464,0.0,0.0,100.0,-7.0,7.0,8.0,31.355759,2.0,11.94441,-7.0,2.0,2.0,70.72325,98.301,10.401351,2.0,4.0247593,82.37697,2.0
