estimate_of_risk,months_since_first_trade,months_since_last_trade,average_duration_of_resolution,number_of_satisfactory_trades,nr_trades_insolvent_for_over_60_days,nr_trades_insolvent_for_over_90_days,percentage_of_legal_trades,months_since_last_illegal_trade,maximum_illegal_trades_over_last_year,maximum_illegal_trades,nr_total_trades,nr_trades_initiated_in_last_year,percentage_of_installment_trades,months_since_last_inquiry_not_recent,nr_inquiries_in_last_6_months,nr_inquiries_in_last_6_months_not_recent,net_fraction_of_revolving_burden,net_fraction_of_installment_burden,nr_revolving_trades_with_balance,nr_installment_trades_with_balance,nr_banks_with_high_ratio,percentage_trades_with_balance,is_at_risk
66.85606,138.77219,9.511379,53.24182,13.0,1.0,0.0,81.72921,23.1181,6.0,4.9112744,10.0,1.0,24.425486,2.0,0.0,0.0,35.599354,-8.0,3.0,2.0,1.0,72.62839,1.0
-9.0,-9.0,3.0,26.402649,14.0,0.0,0.0,79.24537,5.1258864,4.9672217,6.0,12.0,3.0531945,41.0,0.0,2.0,2.0,71.69088,64.10038,7.4914837,3.0,2.0,75.0,1.0
68.33629,137.22076,3.0,67.682724,14.0,2.0,0.0,88.0,19.655733,6.0,4.606421,23.0,2.0,37.0,0.0,0.0,0.0,2.0,89.38247,3.0,4.0,0.0,64.0,1.0
67.85739,72.32038,9.0,-9.0,8.032641,0.0,0.0,100.0,-7.0,7.0,8.0,10.788846,1.0,52.170017,1.0,1.0,2.0,92.12452,18.327291,1.0,2.0,1.0,100.0,1.0
74.0,371.09326,4.0,104.94258,32.477207,0.0,0.0,100.0,-7.0,7.0,8.0,20.305279,3.0,24.83999,21.35251,3.0,2.0,14.0,24.309381,7.0,3.0,0.0,60.0,1.0
73.63137,181.09677,18.496809,72.0,13.709441,0.0,0.0,90.0,7.108805,4.0,6.0,18.0,0.0,50.0,5.0,0.0,0.0,0.0,-8.0,1.0,1.0,0.0,50.0,1.0
60.541775,117.452095,7.0,71.055115,10.0,2.3187904,2.662085,78.570755,58.33924,6.0,6.0,15.0,1.0,56.499046,0.0,0.0,0.0,115.96943,75.55734,3.0,3.0,5.213307,89.53943,1.0
65.0,208.28152,5.0,88.291855,21.0,1.0,0.0,78.9331,35.174953,6.0,5.0,24.0,3.0,40.0,1.0,3.0,3.0,50.340126,47.36812,4.0,3.0097346,1.0,82.244644,1.0
77.0,51.139267,25.107515,29.481363,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,-9.0,0.0,97.86025,0.0,2.0,2.0,0.0,79.05912,0.0,2.0,0.0,80.05524,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
65.0,249.95378,8.0,73.39645,20.41562,1.0,0.0,77.19444,37.093727,6.0,6.0,21.0,1.0,22.0,-7.0,0.0,0.0,55.675102,-8.0,7.0,2.0,5.0048413,78.0,1.0
65.0,230.30159,3.0,92.0,40.524178,0.0,0.0,93.18688,32.226963,6.0,6.0,51.41814,5.0,28.0,0.0,10.223045,13.786628,57.046333,135.996,10.84488,3.0,3.0,83.0,1.0
72.0,304.4395,2.0,77.0,24.628834,0.0,0.0,95.0,6.4383664,4.0,6.0,28.0,2.0,24.0,0.0,4.0,4.0,9.140816,91.27453,3.0,1.2440393,0.0,44.0,1.0
73.0,379.8695,4.0,165.92244,18.546028,1.0,0.0,91.0,41.67159,6.0,3.0,22.151987,1.0,28.0,0.0,3.0,2.0,21.381096,50.093094,9.0,1.0,1.0,74.22472,1.0
80.0,197.02554,4.0,68.902084,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,3.0,54.114563,1.0,0.0,0.0,19.994804,90.1338,3.0,4.6069956,1.0,63.0,1.0
80.0,153.68889,19.699856,50.95616,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,97.34095,0.0,1.0,1.0,0.0,99.64568,1.0,3.0,0.0,86.160835,1.0
60.061817,206.3874,4.0,72.93869,14.0,2.0,2.0,100.0,-7.0,7.0,8.0,21.0,2.0,63.52001,0.0,6.4616184,6.693953,2.0,-8.0,2.0,1.0,0.0,87.525345,1.0
68.0,129.95403,2.0,83.0,46.941696,0.0,0.0,100.0,-7.0,7.0,8.0,39.29129,3.0,28.0,0.0,4.0,4.0,36.004284,17.078411,9.996074,2.0,1.0,62.374622,1.0
74.79505,272.38324,3.0,77.35655,15.977362,0.0,0.0,87.540886,20.553392,6.0,6.0,25.417194,2.0,36.26515,-7.195121,1.0,1.0,38.553215,52.75084,2.0,3.0,1.0,83.0,1.0
61.424282,48.530407,10.0,-9.0,7.2829337,1.0,1.0,100.0,-7.0,4.0,8.0,13.741266,2.0,46.0543,0.0,1.0,0.0,110.179085,83.59076,5.0,3.0,2.0,100.0,1.0
66.811005,141.61243,4.0,31.29536,7.601463,0.0,0.0,77.169,30.440374,6.0,6.0,12.736734,2.0,23.792622,0.0,2.0,2.0,6.0,100.0,1.0,1.0,0.0,100.0,1.0
-9.0,155.07172,6.0,52.9523,12.0,9.568654,3.9541366,63.648678,18.694878,6.0,2.9726918,18.556194,1.0,99.93042,0.0,4.0,3.0,66.26589,39.638714,1.8376812,2.0,0.0,81.9805,1.0
73.751144,210.82071,15.889792,99.43607,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,28.979475,0.0,0.0,0.0,77.15773,69.26439,3.0,1.0,5.1014833,72.21746,1.0
-9.0,-9.0,8.618471,8.985786,5.7494917,0.0,0.0,69.07756,-2.6335452,4.0,6.0,11.0,3.0,33.0,-7.0,1.0,0.0,92.00614,24.88122,5.0,3.0,3.0,91.384544,1.0
65.0,99.413185,4.0,-9.0,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,1.40978,3.0,56.772263,10.794714,1.0,1.0,49.66571,74.62605,1.0,3.0,0.0,85.52127,1.0
81.0,296.96024,9.0,90.0,10.0,0.0,0.0,100.0,-7.0,6.0,8.0,16.0,0.0,22.728783,0.0,1.0,1.0,10.833979,-8.0,1.0,2.0,0.0,35.060276,1.0
68.0,95.15036,9.0,34.003895,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,4.0,22.0,0.0,3.0,3.0,83.33774,-8.0,3.0,-8.0,3.0,63.755947,1.0
87.0,352.76776,15.5514965,66.7902,29.586855,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,0.0,42.0,0.8432447,2.0,1.0,0.0,91.19383,1.0,2.0,0.0,40.3617,1.0
65.0,162.79358,12.0,74.0,-8.271654,1.8776509,0.0,-9.0,5.0,5.072972,4.2949944,12.0,0.0,44.0,0.0,0.0,0.0,92.63078,52.869198,2.0,1.0,0.41375533,87.0602,1.0
62.70038,199.80304,7.5588436,90.08677,23.989735,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,2.0,19.0,-8.0,1.0,1.0,80.108406,64.84356,8.0,3.0,10.015454,71.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
57.44949,178.40472,1.0,60.947723,27.0,1.0,0.0,89.0,5.954239,1.2382245,5.0,34.77974,4.306234,38.0,0.0,5.1130466,5.0,55.35408,74.599144,4.7295246,2.0,3.0,75.0,1.0
73.0,110.05915,1.0,55.24524,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,30.01819,3.0,47.285187,0.0,4.8048534,4.0,9.395135,51.39339,5.0,2.0,0.0,71.0,1.0
57.231594,114.65954,20.0,52.625767,8.0,2.0,1.0288314,51.08149,8.4770565,5.1679716,6.0,0.0,0.0,13.86676,0.0,1.0,1.0,9.617362,-8.0,2.0,-8.0,0.0,31.19465,1.0
-9.0,-9.0,-9.0,3.0738273,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-8.825746,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
62.0,151.47488,14.0,108.51974,18.0,1.0,0.0,69.2324,9.871298,4.0,5.0,12.0,0.0,3.2185388,-7.0,0.0,0.0,52.65423,-8.0,10.491433,1.0,2.0,100.0,1.0
58.82211,104.156685,5.0,99.0,13.0,1.0,1.0,79.85306,8.938109,4.0,6.0,13.77814,1.0,33.450523,0.0,3.0,3.0,67.34544,94.96155,5.0,1.0,1.0,80.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
60.711987,149.9472,2.0,-9.0,12.44161,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,4.0,34.614567,0.0,1.0,1.0,45.55708,91.36785,7.0,2.0,1.0,71.0,1.0
65.0,206.06918,5.0,48.49068,9.088404,1.0,0.0,-8.394535,14.306507,6.0,5.0,14.0,2.0,28.0,0.0,1.0,0.0,20.627447,92.0,3.0,1.0,0.0,63.0,1.0
79.132835,363.0338,6.0,67.63501,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,2.0,13.478629,0.0,4.0,4.0,17.333652,-8.0,4.7883654,-8.0,0.0,57.105385,1.0
83.8635,-8.0,14.0,66.0,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,-9.0,0.0,47.32338,5.551238,0.0,0.0,1.0,50.311726,1.0,2.0,0.0,33.0,1.0
69.0,345.7539,21.918566,163.78433,37.940945,0.0,0.0,89.97055,6.052785,6.0,6.0,45.66857,0.0,19.470428,-7.0,0.0,0.0,39.898735,1.7669752,17.532799,2.0,1.0,67.0,1.0
73.0,346.49573,20.994389,122.96219,25.0,0.0,0.0,87.28054,23.473925,6.0,5.0,21.0,0.0,19.0,0.0,1.0,1.0,52.63718,99.23665,4.0,3.0,2.0,50.0,1.0
59.981133,294.7131,6.0,93.335106,31.661753,0.0,0.0,91.0,4.703693,-9.0,5.0,26.157084,1.0,24.0,0.0,1.0,1.0,49.460392,18.403675,3.0,2.0,0.0,60.0,1.0
75.0,392.57593,6.0,109.133705,43.56788,0.0,0.0,100.0,-7.0,7.0,8.0,32.130173,3.0,15.352336,1.0,1.0,1.0,58.1182,61.344856,8.159513,2.0,2.0,75.0,1.0
81.20665,175.6024,28.100183,79.28387,-0.9748741,0.0,0.0,100.0,-7.0,7.0,8.0,5.1120586,0.0,52.648815,0.0,0.0,0.0,2.0,12.690122,1.0,1.0,-0.029926829,50.0,1.0
61.677414,-9.0,5.0,-9.0,-9.0,2.0,1.0846425,100.0,-7.0,5.501146,8.0,-9.0,2.0,34.047585,4.4804187,4.0,3.0,27.412783,84.4714,1.0,2.0,0.0,80.0,1.0
72.0,152.90848,19.486374,66.18776,16.0,1.0,1.0,100.0,-7.0,7.0,8.0,19.597666,0.0,37.0,1.0,1.0,1.0,0.0,33.874878,0.039201923,1.0,0.0,13.869614,1.0
71.0,-9.0,2.2025,50.366695,20.0,0.0,0.0,95.0,-8.0,6.0,6.0,13.0,4.293781,35.77628,-7.0,3.0,3.0,68.09212,45.26438,3.3685386,3.0,2.0,56.0,1.0
79.0,236.21745,8.0,69.57395,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,1.0,43.043056,1.40869,0.0,0.0,26.0,83.309685,1.0,1.0,0.0,78.344124,1.0
51.013355,419.3887,8.0,123.66393,27.757452,0.0,0.0,90.0,9.937196,6.0,6.0,24.0,1.0,14.0,0.0,2.7858956,2.0,93.38407,-8.0,9.715414,2.0,7.406932,86.0,1.0
58.75262,202.1943,2.0,35.361073,27.222202,0.0,0.0,89.0,11.892315,6.0,6.0,27.016485,8.164457,19.0,0.0,4.26399,3.611626,41.570377,-8.0,7.0,2.0,2.0,67.0,1.0
62.6368,161.81013,17.0,83.0,71.790306,1.0,1.0,91.0,7.169687,-9.0,3.0,53.97395,0.0,50.0,5.0,2.0,2.0,70.989525,49.240616,12.578213,4.0,4.0,75.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
77.2627,176.29544,2.0,56.825977,12.072035,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,4.7521515,24.0,-8.0,1.0,0.0,31.0,-8.0,4.0,2.0,1.0,58.670044,1.0
70.41962,304.99228,3.0,71.0,24.0,1.0,0.0,91.0,20.067488,6.0,5.0,37.798607,2.0,29.473787,-7.0,1.0,1.0,22.310848,69.46446,4.0,4.0,2.0,44.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-8.905238,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
70.29965,198.15141,7.0,102.581924,68.72324,0.0,0.0,100.0,-7.0,7.0,8.0,58.286613,1.0,22.0,0.0,5.0,5.0,53.71459,32.486137,9.0,2.0,9.989112,67.0,1.0
63.526966,222.2183,18.242393,75.41782,12.0,2.0,0.0,51.668056,5.212155,4.0,5.0,17.0,0.0,57.26877,0.0,0.0,0.0,91.89874,15.561415,7.0,1.0,3.0,100.0,1.0
83.0,142.50804,5.0,52.111546,7.0,0.0,0.0,100.0,-7.0,7.0,8.0,8.0,2.0,57.440758,-7.0,0.45238265,0.0,15.0,84.181404,1.0,2.0,0.0,55.22652,1.0
56.65394,137.09077,3.0,29.11207,11.0,1.0,1.0,81.15306,14.073944,6.0,5.0,18.960106,2.0,43.87548,0.0,3.0,3.0,89.28623,83.93627,2.0,2.0,0.0,80.0,1.0
71.0,170.89708,10.0,74.0,16.499016,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,1.0,23.595716,10.0,0.0,0.0,68.70856,56.43173,4.0,1.0,2.0,80.0,1.0
61.39297,132.005,4.0,58.064667,22.0,0.0,0.0,82.01457,2.3391507,5.5440617,6.0,25.0,3.0,42.0,2.0,0.0,0.0,68.6234,64.31279,5.0,4.0,1.0,73.321976,1.0
62.867424,316.0672,21.429638,121.413376,25.37398,0.0,0.0,77.2752,-7.0,0.023945224,5.1534257,16.61007,0.0,18.0,0.0,2.0,2.0,52.34452,-8.0,4.0,1.0,2.0,50.0,1.0
59.776398,143.8045,8.0,71.09931,9.0,1.3062083,1.0467659,69.11475,24.28325,6.0,4.219639,17.0,2.0,56.79774,0.0,0.0,0.0,69.57132,48.541065,3.0,1.0,1.0,64.0,1.0
62.373104,140.93353,3.0,59.786488,5.623529,0.0,0.0,81.58818,11.22026,4.0,6.0,9.0,2.0,44.896923,0.0,1.0,1.0,66.72491,105.95628,3.0,2.0,1.0,88.586525,1.0
80.0,172.56783,20.0,112.08162,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,0.0,27.211603,0.0,1.0,1.0,29.222088,-8.0,3.0,1.0,1.0,63.0,1.0
75.0,164.36475,3.0,81.26361,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,2.0875697,55.700493,0.0,0.5074349,0.0,66.97446,65.324615,3.0,2.0,3.2968478,78.15394,1.0
63.19802,21.00299,4.0,45.174534,18.0,0.0,0.0,91.0,12.681736,6.0,6.0,10.0,2.0,46.073914,2.1525233,1.0,0.0,58.50406,93.924675,3.0,1.0,4.742103,44.18422,1.0
72.0,200.59448,8.0,71.74723,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,1.0,57.55516,-7.0,0.0,0.0,55.549717,65.80411,3.0,3.0,1.0,75.0,1.0
79.0,146.01279,3.0,40.892982,29.0,0.0,0.0,100.0,-7.0,7.0,8.0,37.256287,3.0,73.394745,3.0,1.0,2.0,0.0,40.06601,1.0,1.9099728,0.0,33.0,1.0
58.45958,165.19661,29.114948,72.0,13.0,0.0,0.6463837,87.07182,-4.211959,-6.123162,6.0,19.266243,0.0,42.992107,0.0,4.0,3.6982648,14.061408,7.0847144,2.0,2.0,0.0,57.0,1.0
-4.900832,122.19467,15.0,71.0,13.947638,1.0,1.0,88.19205,2.1130786,0.0,5.0,6.389003,0.0,36.0,1.0,2.0,2.0,83.37669,-8.0,4.6955795,2.0,2.0,97.69557,1.0
77.0,218.66301,12.0,96.0,22.0,0.0,0.0,82.29106,6.4617834,4.0,6.0,33.0,0.0,70.17053,4.3936086,0.0,0.0,9.0,-8.0,4.0,3.0,0.0,100.0,1.0
77.0,226.1871,2.0,75.07566,37.70861,0.0,0.0,100.0,-7.0,7.0,8.0,47.514175,5.0,48.032246,0.0,5.0,5.0759454,15.088279,-7.6558785,2.0,2.0,0.0,60.0,1.0
65.00633,386.71964,7.0,136.39502,43.694546,2.0,0.0,91.78754,24.447277,4.0,2.4832923,46.49943,2.0,43.757008,1.0,1.0,1.0,53.921154,53.890686,6.0,5.1459923,2.7144241,69.02296,1.0
63.478184,116.3647,39.838634,93.0,-9.0,3.009291,3.404416,-9.0,7.976517,4.0,0.6411398,3.6811204,0.0,23.066956,-7.0,0.0,0.0,14.025626,-8.0,1.0,1.0,0.0,60.0,1.0
70.0,202.17079,2.0,56.99961,18.77253,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,2.0,17.674343,18.691427,1.0,1.0,76.64443,49.042233,7.0,2.0,1.0,73.433815,1.0
76.0,56.260426,8.386276,40.214996,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,11.2235,1.0,42.84696,0.0,1.0,1.0,2.0,84.2801,1.0,2.0,0.0,53.526405,1.0
50.197216,191.55046,3.0,81.35244,24.0,1.0,0.0,65.74748,3.0,-0.4862667,3.0,34.0,3.0,55.316814,4.4129534,0.0,0.0,62.987724,68.54615,5.0,6.0,1.0,96.16084,1.0
62.0,181.94986,27.610674,76.0,20.0,0.14895223,0.0,82.8417,9.613352,6.0,6.0,13.0,0.0,19.0,6.382,2.0,2.0,35.0,-8.0,5.0,3.0,1.0,80.0,1.0
68.0,334.25436,19.62279,164.34824,38.0,0.0,0.0,96.0,22.21736,6.0,6.0,26.0,0.0,27.0,0.0,3.0,3.0,61.7334,79.0,6.0,2.0,3.0,56.0,1.0
55.233032,182.69386,4.0,66.0,32.384357,5.340114,8.387533,100.0,-7.0,0.0,8.0,33.00414,1.0,57.00416,1.0,4.9850264,4.0,52.827938,40.187378,4.0,3.0,1.0,83.0,1.0
59.780594,57.124157,12.0,53.04937,13.0,1.0,0.0,77.7263,7.3738155,6.0,5.0,14.0,0.0,73.830025,2.0,1.0,0.0,74.52112,70.34151,4.0,5.0,0.0,98.603134,1.0
55.46784,-1.3825508,3.0,30.589611,11.0,0.0,0.0,85.3346,17.604155,6.0,6.0,7.0023904,2.0,25.0,0.0,1.0,1.5984707,96.41537,89.9778,3.0,1.0,3.7972808,87.37398,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
65.0,128.26321,3.0,53.902935,14.0,0.0,0.0,77.720795,8.047212,6.0,6.0,9.550198,2.0,48.911613,0.0,0.0,0.0,52.391827,-8.0,1.0,2.0,0.0,43.0,1.0
66.647575,218.399,5.0,61.501892,18.271969,1.0,0.0,100.0,-7.0,6.0,8.0,17.551674,4.0,47.604397,0.0,4.66834,4.9478025,47.292416,-8.0,5.0,2.0,1.0,80.0,1.0
73.0,167.18314,3.0,57.235344,35.0,0.0,0.0,100.0,-7.0,7.0,8.0,38.0,5.0,26.0,-7.182249,0.0,0.0,53.483883,78.004814,5.0,4.0,1.0,69.66734,1.0
68.0,1.4692726,21.962612,52.47223,-9.0,0.0,0.0,76.55754,14.886454,6.0,6.0,0.42602643,0.0,50.0,0.0,0.0,0.0,81.63862,-8.0,1.0,1.0,1.0,85.85238,1.0
63.505947,205.13951,11.0,108.05598,10.0,2.0,0.0,-9.0,5.0,6.0,3.0344248,10.0,1.0,10.435023,-7.0,1.0,1.0,56.963318,82.0,5.0,2.0,1.0,84.736786,1.0
63.25783,181.72084,7.0,54.951473,12.0,0.0,0.0,84.47906,7.59426,6.0,6.0,24.0,1.0,29.0,0.0,0.4230621,0.0,45.97194,75.23934,3.0,3.0,1.0,56.0,1.0
67.52008,139.14015,2.0,-9.0,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.928883,6.0,43.32459,0.0,6.3405437,6.481293,31.0,-2.2908692,3.1914907,2.0,0.0,71.0,1.0
74.100136,5.3078218,5.3000746,-9.0,8.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.004233,1.0,40.0,0.0,0.0,0.0,6.659758,146.51389,1.0,3.0,0.0,75.0,1.0
69.1374,198.9369,4.0,68.798775,14.0,0.0,0.0,91.0,16.764944,6.0,6.0,23.666998,3.0,57.214787,0.0,1.0,1.0,42.541306,48.96633,3.0,2.0,1.0,75.0,1.0
64.09012,272.5241,6.0,72.60407,10.083259,0.0,0.0,76.90893,14.218706,6.0,6.0,13.084552,2.0,17.0,0.0,4.0,3.8310053,68.974174,-8.0,4.0,-8.0,2.0,71.0,1.0
59.831364,274.02533,4.0,83.5934,17.0,4.764376,2.0570633,82.550934,9.018799,4.0,2.0,20.0,3.0,29.0,1.0,1.0,1.0,51.310257,33.32938,4.0,-8.0,3.0,57.0,1.0
79.261734,-9.0,21.265713,57.1143,8.444464,0.0,0.0,100.0,-7.0,7.0,8.0,2.207572,0.0,13.0,0.0,0.0,0.0,22.809456,-8.0,3.0,1.0,1.0,57.57152,1.0
67.0,192.9394,8.0,79.0236,39.659813,0.0,0.0,100.0,-7.0,7.0,8.0,38.0,2.0,46.188866,0.0,4.0,3.0,72.42718,80.379425,7.0,3.0,8.009217,100.0,1.0
55.335526,228.49678,20.0,83.0,13.0,0.0,0.0,62.499153,-7.0,-4.483741,6.0,18.0,0.0,50.0,0.0,1.0,0.0,59.92707,86.04436,5.0,3.0,1.0,100.0,1.0
61.871685,199.85295,9.0,83.0,23.0,0.0,0.0,89.0,6.8733697,4.0,6.0,28.0,1.0,29.0,1.0,0.0,0.0,61.823586,27.598429,3.0,2.0,3.0,44.80199,1.0
10.668898,126.8884,5.0,32.695515,16.0,3.0,0.0,89.0,5.0,4.0,6.0,23.0,4.0,53.48138,1.0,0.0,0.0,51.286007,72.81878,3.0,4.0,1.0,74.83832,1.0
60.130157,109.79415,4.0,42.15264,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,5.0,45.71291,0.0,4.0,4.1013093,79.56018,-7.6276536,6.0,5.0994387,5.2749114,83.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
87.0,350.7676,4.0,149.72452,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.612,2.0,0.0,0.0,0.0,0.0,16.158695,-8.0,5.0,-8.0,0.0,54.868164,1.0
72.0,408.2948,4.0,81.7419,36.36042,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,4.0,24.0,0.0,3.0,2.4004939,32.280277,-8.0,8.869138,1.0,4.0,63.00407,1.0
63.20429,111.849014,18.733795,84.12951,23.0,2.0225775,1.0,91.0,2.4454021,3.3228173,6.0,34.0,0.0,59.69744,0.0,0.0,0.0,70.63677,-8.0,4.0,3.0,2.0,100.0,1.0
69.949066,426.11984,9.435103,143.82661,43.824253,0.0,0.0,96.00778,7.1344366,4.0,6.0,87.1799,3.0,8.250677,4.5725946,0.0,0.0,47.419304,77.29031,10.5115185,2.0,1.0,40.784077,1.0
61.291824,256.04547,21.243523,107.857056,46.000805,1.0,0.0,86.0,4.785642,3.0,5.0,56.527775,0.0,50.0,0.0,1.0,2.0,91.84311,56.13769,11.518094,3.0,5.231463,100.0,1.0
58.90228,-8.366689,4.0,87.44108,12.0,2.0,1.0,85.175125,4.2551727,4.6703,4.948703,3.20044,2.0,23.19817,0.0,0.0,0.0,79.02925,-8.0,1.0,1.0,2.0,33.0,1.0
63.425312,245.49895,3.0,65.97718,18.0,0.0,0.0,88.0,30.568384,6.0,6.0,30.0,4.0,17.0,0.0,2.0,2.0,68.628296,94.618454,6.0,2.0,3.0,82.51338,1.0
66.455925,296.89877,3.0,79.04852,14.0,2.0,0.0,82.8035,57.459805,6.0,5.0,18.0,2.0,52.53402,0.0,0.0,0.0,55.42199,53.749203,5.0,3.0,1.0,100.0,1.0
59.909424,-9.0,17.0,-9.0,-9.0,4.0904593,6.2550235,58.856117,34.431286,6.0,3.0200238,8.0,0.0,57.140324,0.0,0.0,0.0,79.52018,80.352974,1.0,2.0,1.0,75.710266,1.0
63.127884,151.68196,3.5999098,89.68019,38.0,1.0,1.0,90.0,22.755821,4.0211415,2.0,32.31302,4.0,53.56216,0.0,5.876077,5.971487,111.987404,-3.142883,6.0,4.3956122,6.2361526,97.27428,1.0
58.580566,189.40735,9.0,50.850597,33.0,0.0,0.0,93.0,6.457149,4.0,6.0,45.19141,1.0,34.83516,0.0,0.0,0.0,91.33368,81.16415,10.0,3.0,3.0,84.568794,1.0
69.0,387.89908,8.705416,116.38468,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,1.0,31.0,0.0,3.1548526,3.0,41.968475,-8.0,6.0,2.0,3.0,92.711754,1.0
76.0,149.64081,5.0,80.0,19.196236,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,5.0,19.0,16.758684,0.0,0.0,55.34584,-8.0,2.0,1.0,1.0,25.379917,1.0
79.0,166.14705,3.0,86.45141,14.0,0.0,0.0,86.0,6.45707,6.0,6.0,9.0,1.0,22.0,18.551695,0.0,0.0,26.0,-8.0,3.0,1.0,0.0,67.0,1.0
68.0,-8.709581,9.0,29.275618,21.0,0.0,0.0,92.0,19.717731,6.0,6.0,16.0,2.9293518,29.638828,0.0,0.0,0.0,43.8141,60.0,3.0,2.0,1.0,67.0,1.0
71.0,215.53792,3.0,87.0,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.020481,4.0,35.0,0.0,2.0,2.0,61.071262,-8.0,1.0,2.0,2.0,57.421707,1.0
62.836636,-9.0,1.0129687,106.84705,21.122345,0.0,0.0,87.63707,35.543373,6.0,6.0,2.1062489,4.0,7.889757,0.0,1.0,1.0,58.388657,62.359333,11.985591,-8.0,2.0,81.55691,1.0
62.52017,256.54333,9.0,54.823803,15.0,0.0,0.0,87.492546,5.0,4.0,6.0,13.520693,2.0,57.540012,0.0,4.0,3.0,34.18747,-8.0,1.0,1.0,0.0,26.595924,1.0
71.992355,84.96771,11.0,115.12288,25.0,1.0,2.0,96.0,49.699394,6.0,6.0,20.0,0.0,71.059456,-8.0,0.0,0.0,36.235996,-8.0,3.0,4.0,0.0,75.0,1.0
63.42845,130.57976,2.0,58.043404,43.945095,0.0,0.0,100.0,18.39639,4.0,6.0,46.400017,3.0,17.0,-7.0,4.0,3.2890642,71.57627,-8.0,5.0,1.0,3.630004,44.455093,1.0
62.0,212.5835,9.0,94.06584,35.488335,1.0,0.0,86.45941,21.229734,6.0,5.0,39.092274,2.0,25.025723,0.0,2.0,2.0,59.199554,-8.0,10.0,1.0,1.0,80.0,1.0
70.76415,290.7511,4.0,86.0,15.0,1.0,0.0,82.84188,33.33099,6.0,5.0,13.0,3.0,34.54222,0.0,2.0,2.0,31.801119,100.0,3.0,3.0,0.0,87.31106,1.0
